ID,Unemployment rate,Inflation rate,GDP
9c22a257-652a-4761-86d8-16f610c536b1,13.9,-0.3,0.79
9c2477ba-b88d-4fe5-bffd-90c3ae04fafa,10.8,1.4,1.74
9c5a70e3-7014-4483-a68b-97aa978164df,15.5,2.8,-4.06
9cadd132-35d6-4b46-9a6f-a96f8e96ded3,11.1,0.6,2.02
9cb32434-65cd-419b-9820-ca377a1bd69b,15.5,2.8,-4.06
9d1fe99f-eaeb-4d8f-93fe-6d50e688a446,13.9,-0.3,0.79
9d4467b4-0845-463e-a9f3-d5cc3d653cbf,15.5,2.8,-4.06
9d471439-fd2e-49a6-9e3b-ef2c8731c94f,7.6,2.6,0.32
9d74b27a-7e6e-4a1a-a420-6ebab9b5e064,,,
9e50320a-5ce9-4f50-8e6d-6f747a003dd6,15.5,2.8,-4.06
9e569bad-2b7c-4780-b3ea-2b1659cb346a,7.6,2.6,0.32
9e7cdadd-693c-4079-8ca5-5da6c37e8790,11.1,0.6,2.02
9ec9b770-944b-4cf6-b7a9-86a092640a91,16.2,0.3,-0.92
9f0d3d46-3bdc-4b0b-99cb-361cfbeb7a37,10.8,1.4,1.74
9f5f6ada-8d55-454a-ac79-67927748d9b8,9.4,-0.8,-3.12
9f978a3c-e045-49ca-8724-8d493be52432,16.2,0.3,-0.92
9fac5dc9-a81a-4a5c-a4b0-83ffeeea1748,12.4,0.5,1.79
9ff2a834-3bba-44d0-858c-7b7d390cdd12,16.2,0.3,-0.92
a0058e45-1e8a-4f87-bff0-a70d63f4971e,15.5,2.8,-4.06
a010565d-bd7f-4431-a720-d76c01d2968e,12.4,0.5,1.79
a01ef2c7-70a2-4cf6-9b87-7b5edcc885ef,11.1,0.6,2.02
a0868263-6521-4489-9db2-19f5f529238e,7.6,2.6,0.32
a08b332a-8f89-4a5f-8bfb-9c447dd35d88,12.7,3.7,-1.7
a099de1a-5874-4d63-a593-76b641f447f7,10.8,1.4,1.74
a0b9e043-9157-46be-86ff-62679b096ada,10.8,1.4,1.74
a0e3ef5b-2d22-481e-b161-0536cf8896e5,8.9,1.4,3.51
a0ef5827-3142-4e4d-8dcb-3d8775d135f1,13.9,-0.3,0.79
a10d93d4-4d1b-49d0-8b83-df2af4be94b9,12.4,0.5,1.79
a11120d3-8e02-4382-9d77-b9c56f31eebb,7.6,2.6,0.32
a1a4b4ea-8bea-4393-afd4-a587377a3fb4,10.8,1.4,1.74
a1ab2d2d-4146-4d34-b6ec-1f15fa63c702,12.4,0.5,1.79
a1b90ef0-4910-42aa-87fd-83f88979198c,12.7,3.7,-1.7
a1c71524-0df8-436d-82e7-175ba431a83f,16.2,0.3,-0.92
a1e7d64b-8c58-40f4-884a-b7042b52855f,12.7,3.7,-1.7
a1eefcad-5f57-43e7-9d52-213d9db41428,15.5,2.8,-4.06
a2032f5e-a26a-43a8-a14c-69a395f8e68f,16.2,0.3,-0.92
a2310cc9-d782-4ac2-ac8c-a96f9a87b475,8.9,1.4,3.51
a279e9ec-c796-4d84-8ab3-8d7001b379aa,13.9,-0.3,0.79
a2c1d3c1-95e5-44d7-bd2e-9aff8787d464,9.4,-0.8,-3.12
a3454a33-51ff-4da5-af64-7b10d9c13e11,7.6,2.6,0.32
a36ddb6f-ae09-427a-b9c4-94837fd3e398,12.7,3.7,-1.7
a3945ca4-b494-432b-b806-38e4cf732912,8.9,1.4,3.51
a39eaf91-67a9-4c1a-8054-849b7a341a57,7.6,2.6,0.32
a412ca3d-0230-4dd6-ba1a-e3a6c0d78414,9.4,-0.8,-3.12
a4175517-7227-4714-9229-69bca4bed135,12.7,3.7,-1.7
a427b62e-8065-4765-bc34-08200a52134c,15.5,2.8,-4.06
a431baea-14d9-4cc7-ade9-a41a449c01eb,7.6,2.6,0.32
a436a178-4378-456c-b52e-2eed4d1d0b8b,16.2,0.3,-0.92
a4457c02-216d-4396-86cf-1d406e9a42e7,12.4,0.5,1.79
a4bb1d2a-0a26-4a0f-b551-7c8523081881,9.4,-0.8,-3.12
a4e41a76-f4bb-4ff7-a334-ce7cb68c0e9b,12.4,0.5,1.79
a4edec09-e465-4594-b451-d9d1b7b459f9,11.1,0.6,2.02
a5081bdf-e1c3-4c02-a806-3d9f20e631ef,15.5,2.8,-4.06
a52a2b75-f119-4798-974f-30b55ead514b,12.4,0.5,1.79
a54aadbf-f202-4bc3-b63f-68ec5e8b277d,11.1,0.6,2.02
a557389b-b5d7-4ab3-b07e-69b45feb2b93,11.1,0.6,2.02
a566773a-05bc-4c0e-8b61-15a085fcbfa0,15.5,2.8,-4.06
a57d9725-431b-48d7-88cd-9cfb6391e3a7,7.6,2.6,0.32
a57fb59c-4d64-4fa9-8c92-d6bf72e98390,15.5,2.8,-4.06
a58a5d77-4441-482b-9244-4877d6d8f28c,7.6,2.6,0.32
a5904de4-c4f8-4922-923d-96b82389fe7f,12.4,0.5,1.79
a59f703a-a033-4e34-93b1-5e0edd75e052,8.9,1.4,3.51
a5cc35c8-9afa-42a3-8852-9569b5c58a9f,13.9,-0.3,0.79
a5d8fe28-d337-46e2-8f91-cc5b03fcf4fe,12.4,0.5,1.79
a5dfe8ea-c0fe-40b8-b86c-ffbb71559477,12.4,0.5,1.79
a60e0a2c-a73e-4882-b997-75602eaeea07,12.4,0.5,1.79
a62f6478-584d-4152-9706-f2ff2ac46213,12.7,3.7,-1.7
a6c19e7a-92ce-4a15-83c7-2215600e579b,16.2,0.3,-0.92
a6c80246-e63f-4f9c-9010-d8df045c40bf,7.6,2.6,0.32
a6e248ea-dc14-4db6-ad9d-bf9a4b2af8d1,12.7,3.7,-1.7
a7210a41-4513-4f35-a4fd-735c12a56506,7.6,2.6,0.32
a79709c2-24c2-4f6c-b801-57d6e0dd08aa,11.1,0.6,2.02
a7a6000a-8c15-4ea4-a6dd-e8a2257f7ad2,7.6,2.6,0.32
a7b484b4-ddc4-4595-aba4-e5d970a39658,16.2,0.3,-0.92
a844c7a4-0fc6-4d18-8cf2-3039017a39d3,16.2,0.3,-0.92
a87dd187-212b-44aa-ae3f-d2aba47dac2a,9.4,-0.8,-3.12
a8ab4c86-e1c2-4b4f-a857-6bcba550a4e2,8.9,1.4,3.51
a8d8c3f2-80b7-4548-8bf5-969db9c6a210,9.4,-0.8,-3.12
a9307bbb-b678-4c09-99e6-c4844cfbec16,12.4,0.5,1.79
a96b9ecb-3952-44c7-a512-51d417108ff0,10.8,1.4,1.74
a9887f1d-a652-4228-9a90-a81e42dcbd32,15.5,2.8,-4.06
a9943ddc-d8ad-4227-b231-baea0755c414,8.9,1.4,3.51
a9977777-ba0d-4621-8261-624fc18f4a76,11.1,0.6,2.02
a9f0cc62-02bc-4532-bb3d-5c589b9a9030,12.4,0.5,1.79
aa00c16e-0de6-4194-8f4c-6562651c6c26,11.1,0.6,2.02
aa1743d3-0b0a-4246-bee6-fe3d27269a62,10.8,1.4,1.74
aa1f8232-03de-4e08-8fb9-7201445a91a9,16.2,0.3,-0.92
aa9230bd-6de0-48c2-ae65-651abd2e79ad,9.4,-0.8,-3.12
aae5a1d2-69ad-4a58-9627-7b6946327f90,10.8,1.4,1.74
ab2c1c50-e43e-4ade-b532-972f1e8538f8,11.1,0.6,2.02
ab757755-3d58-490a-a2f4-d3a19186e453,9.4,-0.8,-3.12
aba0725e-4722-4f83-aef8-d21d5f33f056,12.7,3.7,-1.7
ac3d531c-ad95-47e7-8520-bcd1e718c712,12.7,3.7,-1.7
ac5e7714-c817-4e47-a79d-881554438775,9.4,-0.8,-3.12
ac8a06f9-9805-4aa5-8f0f-44ee6423d421,7.6,2.6,0.32
ac990ddf-1ecf-427b-b133-3dd2a0579002,12.4,0.5,1.79
ac9d5f4f-ce82-4a5e-b1ac-0e5f43534f68,16.2,0.3,-0.92
acadbd16-a8a9-415b-89da-914e58249fdf,12.4,0.5,1.79
ad23b7be-a1e0-47eb-b438-4adf265f44b0,11.1,0.6,2.02
ad8e99da-5192-46f2-995e-33533ce9ed02,8.9,1.4,3.51
adc51e7e-9037-4d33-b334-60b2e88e2461,13.9,-0.3,0.79
adc6e75e-ed41-4dd2-8b06-e1a63ab6c28b,12.4,0.5,1.79
adddb417-c71f-4627-b3f9-39f401464bf6,9.4,-0.8,-3.12
adfa1c6b-63e6-4a9b-a11e-9f17d10eccea,12.7,3.7,-1.7
adfb1168-dcde-4d62-8d7b-d0ea6b28b288,11.1,0.6,2.02
adfe02b6-2212-449d-8bd9-a13e9e9d943b,13.9,-0.3,0.79
ae0567fb-1cd0-4383-bd74-40d4d28c5b33,15.5,2.8,-4.06
ae11eb2b-2ca8-47df-846b-c334443f5b4b,15.5,2.8,-4.06
aed1e0fa-cde1-409a-8610-c31dc21581aa,8.9,1.4,3.51
aef16ad1-2409-48f3-a098-db2a3cd1f1d0,10.8,1.4,1.74
af036c48-7a4c-4076-9f10-a172c6ed6d41,13.9,-0.3,0.79
af0df027-7cac-4a3c-8a74-b4437fb68746,15.5,2.8,-4.06
af0e3fd9-78ab-484a-912c-dd9d5118a5ad,16.2,0.3,-0.92
af1b537f-4e5c-4eba-b3f2-4125c9aa90e4,8.9,1.4,3.51
af7a87fb-1bda-4fbe-a5f5-6cd0bdeb0dc7,13.9,-0.3,0.79
afd0047a-b7e0-40ee-8c83-e53c61ed0a95,16.2,0.3,-0.92
afd41b88-d470-49ff-a4a8-e5a932429978,10.8,1.4,1.74
afef3d83-65a2-4338-a6b8-9ecbacef2856,7.6,2.6,0.32
b003309a-d8f3-4acf-9996-84c3113c0d41,9.4,-0.8,-3.12
b0041b80-3a5d-44b8-bfdd-10660812952c,10.8,1.4,1.74
b0728b5e-856e-4764-99d8-81bacaff77ea,12.4,0.5,1.79
b080ae10-45e7-4ed4-838c-6d506eb9ad2c,9.4,-0.8,-3.12
b08aaae1-59d2-44bc-af6b-20e994c062d4,7.6,2.6,0.32
b09e56b2-7275-47b4-b2cd-4e64bb311a62,15.5,2.8,-4.06
b0b8e754-c2c6-4d21-a64a-ca6d63120275,8.9,1.4,3.51
b10bafa7-3d3f-4a35-9d6a-0aa8b3e3fe86,7.6,2.6,0.32
b1452f56-ee56-4420-af35-8a084829df33,10.8,1.4,1.74
b18bdfcd-daa6-47ad-9f15-04243c207bf5,10.8,1.4,1.74
b1ba8023-8af6-4f4a-af7c-3e6fc7f7bfac,9.4,-0.8,-3.12
b1d3dcf3-2bd9-4434-b097-487839672a7e,7.6,2.6,0.32
b1d78f82-f803-4dfb-aadb-1a47b685e6ec,7.6,2.6,0.32
b1dcb7f0-bcf7-49ee-b2cc-7bcde9e76003,9.4,-0.8,-3.12
b1eae1e5-b50d-4c8b-866b-3dacd411830a,12.7,3.7,-1.7
b208f882-6d1d-482b-9fbe-4e5bc932503c,9.4,-0.8,-3.12
b252683b-9f49-458f-bc7b-7153e9100b66,8.9,1.4,3.51
b2618175-f5c3-4c43-aa69-5cef9d6b0572,8.9,1.4,3.51
b28d7ea4-2544-484b-8d74-3ce9d2c66ff8,16.2,0.3,-0.92
b2c144d9-fd91-45c2-a7f8-01c2c9bc6ede,7.6,2.6,0.32
b2f2f3de-caaf-48fd-b552-9af4ea2154a2,13.9,-0.3,0.79
b308cb68-e385-4d2a-816e-144c43ebe8d5,16.2,0.3,-0.92
b32f71cc-87f3-4e9b-8aa6-a0fcadde37fc,7.6,2.6,0.32
b33b297e-545c-41ff-95b2-d7f087a9c6ef,12.7,3.7,-1.7
b392ec76-157f-49d8-ba05-2bfc6ee6edf1,15.5,2.8,-4.06
b3c75408-2cb8-4266-b4aa-c43ebb1c5434,9.4,-0.8,-3.12
b404faf8-7e07-4d86-84c6-024347e428ef,15.5,2.8,-4.06
b4326be8-db9e-4118-9cc3-13fe4fb81765,9.4,-0.8,-3.12
b4b20de3-89ca-4da2-9951-4ee6b4242120,10.8,1.4,1.74
b4e15dcf-c7fd-4643-a8d8-c5dc67ddd2e4,8.9,1.4,3.51
b4e175d4-6596-40a3-a20f-2e5284d1eb2a,10.8,1.4,1.74
b4f1fc87-3997-4377-9dc3-4d4857a73dbd,7.6,2.6,0.32
b536fbd3-4163-4afd-8dc9-d242c7e733e6,9.4,-0.8,-3.12
b558bcb7-a76d-4e80-bbe6-f33a1b0df615,9.4,-0.8,-3.12
b56837f6-59a4-46e5-9c5e-b98b17090ebf,15.5,2.8,-4.06
b57dcfe1-9efc-4313-bffc-49745bed611f,11.1,0.6,2.02
b5af58ae-cd7b-4932-a811-15669f3428b5,15.5,2.8,-4.06
b5b945c8-98dd-4e83-8ca1-f54ea27baf80,9.4,-0.8,-3.12
b5f74344-6700-42ad-83b9-c41c64cfbf0d,8.9,1.4,3.51
b5f86d24-843a-44df-87ad-dd248aecbe67,7.6,2.6,0.32
b60b4505-33a6-4a33-9ff2-142fbb11fb74,9.4,-0.8,-3.12
b6261677-84fa-48b0-a6e4-13c6d9bf4d66,16.2,0.3,-0.92
b62c2556-9d27-4d70-b6cd-5dc8893fe224,7.6,2.6,0.32
b64c73a5-38df-436d-bce3-ede86f27652d,,0.3,-0.92
b6502478-34b0-4b31-bf06-5a6bceb69951,8.9,1.4,3.51
b6644f53-b5c0-4e41-be8a-3af130bcd227,16.2,0.3,
b6780a55-30df-48d6-a550-775c4b34d3e0,12.4,0.5,1.79
b6811b43-65e8-4820-a4b6-d357252ca779,12.7,3.7,-1.7
b701aa32-850a-470a-904d-f4b536bfdf0a,9.4,-0.8,-3.12
b7107270-bfe6-4f9d-b2db-cf8da0e49772,15.5,2.8,-4.06
b77e1c59-2242-4192-8b91-d73aa9c700ee,12.7,3.7,-1.7
b780df6c-8d94-4560-beec-c208bf2e0bdd,8.9,1.4,3.51
b7a142fb-6acf-458f-9009-22e8a6b057ce,9.4,-0.8,-3.12
b7a56028-3958-42dc-ad4d-4241af38600b,16.2,0.3,-0.92
b7b0388f-31f2-49f9-87aa-bfa037bc3c76,11.1,0.6,2.02
b7def4c8-1eb0-4353-a08d-7e1df1c90dc1,7.6,2.6,0.32
b7e6ee52-3399-4672-aa40-d4d1593455ee,12.4,0.5,1.79
b7ee024f-69ca-4fac-abb9-58619a4d961a,12.4,0.5,1.79
b7fb73ad-6b99-47ff-bef6-6a0db06596a3,15.5,2.8,-4.06
b8087796-8e55-42b1-bbbf-9ccecbfb565f,13.9,-0.3,0.79
b82352c3-7613-4b92-bb2d-a3a0a499cbe8,9.4,-0.8,-3.12
b87cc6b6-f466-4abc-8a2a-0ea6411c24a3,8.9,1.4,3.51
b886a24e-aefb-43b0-b165-044b8fc92d42,10.8,1.4,1.74
b888ab25-e6b2-4d8f-922a-d1666f088f5c,13.9,-0.3,0.79
b8a6ae6e-0891-4570-97a7-119759f69a42,10.8,1.4,1.74
b8c6d9dc-edec-46a1-90c7-bb038282a566,15.5,2.8,-4.06
b8e4aff6-bf31-442b-84d9-aab8f8901543,12.4,0.5,1.79
b8ebe2c6-cf8a-4665-becc-762b294d0ce7,10.8,1.4,1.74
b9261cd4-9db6-45ff-a9e8-8369e0336ad7,13.9,-0.3,0.79
b92f1ba7-08df-42ce-bbdd-1965453165f8,12.7,3.7,-1.7
b93f6e2e-1e81-4893-b2e0-156ebef51d12,10.8,1.4,1.74
b94bc95e-d9e8-4dc2-91f7-5d1545d06a5e,13.9,-0.3,0.79
b98e449e-73d7-426c-a03a-6b7015e53e70,15.5,2.8,-4.06
b99c9d9b-d50f-4d3d-9e0f-48899ee07187,16.2,0.3,-0.92
b9e7898e-bbe6-4891-91f9-49e27910a20a,7.6,2.6,0.32
ba285b61-84c2-4724-a02b-b0df2f6c1b13,7.6,2.6,0.32
ba36c884-0e87-4561-8e23-582c8ec45a1c,12.4,0.5,1.79
bac04167-3243-4486-b69a-7ac9953ebffe,9.4,-0.8,-3.12
bad353fa-1aa9-4238-a458-1de09521aefb,7.6,2.6,0.32
bae0b924-0581-4e5e-9fbb-4b68d6ad5646,12.4,0.5,1.79
baef9ae9-4f38-4c07-8527-440c04d39a12,10.8,1.4,1.74
bb55c0ec-c37a-4ee6-a06d-2b732a3366c1,8.9,1.4,3.51
bb825a20-7cc9-4800-b78a-099a519e69c4,15.5,2.8,-4.06
bb88a88d-3531-4006-b037-f56c1fb5a6f9,15.5,2.8,-4.06
bb9dd4a5-db37-4e42-85bd-81709ea3df84,12.7,3.7,-1.7
bbe345e0-a152-4d79-a5b4-e19af6eb5da3,12.4,0.5,1.79
bc08d7c1-2fb3-4a04-8584-04a79e37ea87,9.4,-0.8,-3.12
bc4cc005-2fb5-43e7-a100-def5069709b2,8.9,1.4,3.51
bc82e936-4fa5-44d5-9b4f-98c59e39432c,9.4,-0.8,-3.12
bccd2388-f4a9-43c4-b577-e7a708b3fb45,8.9,1.4,3.51
bcf5248c-934e-4b00-b622-795e62057787,12.4,0.5,1.79
bd417323-0bce-4452-8c1f-4caebf62d5ec,13.9,-0.3,0.79
bd5c82eb-fff4-4f73-955f-00b8eadfc7c6,16.2,0.3,-0.92
bd61924f-b2e5-4592-9d75-1fec42b12b00,7.6,2.6,0.32
bd9327da-8932-4eb0-b85b-32a4c7515f02,10.8,1.4,1.74
bdb8ca38-3e57-4e92-a69d-d55f580af3cc,9.4,-0.8,-3.12
bde5bb33-ab7d-441c-980b-357876c43b90,15.5,2.8,-4.06
be1f4471-85e6-45ad-a511-5ba33107387e,16.2,0.3,-0.92
be2d518a-2a07-4047-8eb1-1919defa7258,12.4,0.5,1.79
be3bd63d-8538-427e-886f-17413456b8c5,11.1,0.6,2.02
be60d57f-c600-49bd-94e3-2c94d3166ba8,8.9,1.4,3.51
be64de5e-ce24-475d-a313-284e8013a48b,12.4,0.5,1.79
be703358-6990-44d7-b2d1-379f1586bb0c,10.8,1.4,1.74
be8d706a-6a01-4190-8c46-516117c06196,12.7,3.7,-1.7
bf0652a2-5024-4510-b5a9-e28e2b9954b2,12.7,3.7,-1.7
bf2437db-7436-4b12-bb93-ec8fcc6b125a,13.9,-0.3,0.79
bf771bb0-7f7c-4eaa-8ee6-ae945b501eb1,9.4,-0.8,-3.12
bf9a5c45-99a0-40ed-a713-bce19fc8f71e,15.5,2.8,-4.06
bf9f53bf-7ccd-46af-b3bb-b1c429294f44,10.8,1.4,1.74
bfa55b65-4009-431a-b355-94e17079775e,12.4,0.5,1.79
bfd02bb3-0200-4737-965c-d87c580a3ee0,11.1,0.6,2.02
c059765a-19e3-4c71-a711-24632ca0feee,12.4,0.5,1.79
c0723f69-87c8-40aa-ac80-40463ec74c03,8.9,1.4,3.51
c0b906c7-6c7c-4cee-a120-026ccfea0695,8.9,1.4,3.51
c0ea7fd2-4224-487d-b9c7-dc2cb32ff4bb,9.4,-0.8,-3.12
c1016ec3-5dc1-4266-96e1-ab96516134ac,12.7,3.7,-1.7
c109f60d-8de5-468a-b6ff-fd5eb9ab9d85,13.9,-0.3,0.79
c1250ea3-b257-4e0d-8e13-49d32d0c48ac,8.9,1.4,3.51
c12b0312-da75-479b-93f4-0c6d736716b0,12.4,0.5,1.79
c132f031-9e55-488d-b24c-f2111e880932,8.9,1.4,3.51
c166a59b-7109-4afa-bd97-e2d1c1e18447,11.1,0.6,2.02
c168e7d3-1ae6-41cc-a2bf-fd07544dbcfb,15.5,2.8,-4.06
c1a801ae-528f-4ecd-8beb-ed575125177a,15.5,2.8,-4.06
c1bdc0ce-172e-4e11-9038-55af4644d933,15.5,2.8,-4.06
c1d8f976-f028-4bac-82e1-a279b9f7c87a,12.4,0.5,1.79
c1e56fa3-73d0-4923-8dc7-a7d2a800daf5,11.1,0.6,2.02
c22ac137-0f8f-423a-b513-d07dfcd344f4,12.4,0.5,1.79
c25004fe-aae5-4a06-a913-bb285f47c6ac,10.8,1.4,1.74
c25fedca-a38a-48b3-bbc2-a22cad9623b4,,0.3,-0.92
c271d90e-96c1-4300-8535-fd2ea5c43366,16.2,0.3,-0.92
c2745e50-31eb-47d9-80cf-a53936764618,9.4,-0.8,-3.12
c2943c1e-c6ed-4d3d-bc2d-14e6050c7a01,8.9,1.4,3.51
c299af73-ced8-472a-aa1b-e14f8d1deca1,12.4,0.5,1.79
c2a51b57-eb5d-4c9a-b905-59dc74a1d560,12.7,3.7,-1.7
c2def93c-e3fd-475e-9410-d38648572267,9.4,-0.8,-3.12
c2e805c3-2f3a-411c-a7f2-9a7e10eaab01,12.4,0.5,1.79
c2f0e6cc-2db6-4779-907a-27b7ee9ee77c,8.9,1.4,3.51
c2f4ecef-431b-4151-9592-5c305254db41,10.8,1.4,1.74
c2f75a3e-10d6-4ec8-9369-fe719fee99ba,12.4,0.5,1.79
c30977d3-a5c5-463e-84fb-a6ba084711a1,13.9,-0.3,0.79
c3319d72-8aa0-4e37-b110-8cc1b7936317,15.5,2.8,-4.06
c37835ae-8db9-4c07-9cfb-7c0db9e14e20,8.9,1.4,3.51
c39f3f68-ca7b-449d-8ee9-d93f6fc62378,15.5,2.8,-4.06
c3e0ae31-e73b-401b-8cf7-3fb69ed66498,12.4,0.5,1.79
c3e2a62e-1580-4d5c-8eab-b709cb229f16,10.8,1.4,1.74
c3e3b4f8-8e31-46c9-aff5-d901ede9cbaa,9.4,-0.8,-3.12
c3f20a07-e4d5-48f7-873d-5552eaefb31a,9.4,-0.8,-3.12
c4248368-160a-4085-a2a5-63a52f5685bd,13.9,-0.3,0.79
c447bebf-4149-4532-9d78-0ac7e91329e3,13.9,-0.3,0.79
c44956a5-7506-48e9-a903-bf93b01091dd,12.7,3.7,-1.7
c45d5a00-d503-403a-ae39-37651a6af8a3,12.7,3.7,-1.7
c46f318e-bfb2-4f38-b19d-ed580ba24c63,7.6,2.6,0.32
c4a92b76-8719-4572-92c3-c9caa2e721b9,8.9,1.4,3.51
c4c2ee23-ebbd-405d-b9b9-392326650bc3,7.6,2.6,0.32
c4ed470c-2e5f-44ae-b3bf-3741ca20746c,11.1,0.6,2.02
c5088f50-bfb5-48fe-8a85-4122305646b8,12.4,0.5,1.79
c52f03d0-2f9b-407c-a54e-c73dbf02a617,13.9,-0.3,0.79
c540d6c3-eb0a-4f7f-b42f-f0cf3a98be28,11.1,0.6,2.02
c600513e-10f5-4114-a8a7-d8e62311adb6,7.6,2.6,0.32
c60faf9e-d677-4a6c-aefd-b0ccdf2ee200,9.4,-0.8,-3.12
c6262e06-6718-4031-aac7-4f197f8bd795,16.2,0.3,-0.92
c633ba47-1270-41a3-9507-ee13ff2ffdac,9.4,-0.8,-3.12
c6496cb5-eaf8-4a9b-a644-a901341833bf,10.8,1.4,1.74
c64b3fb5-591e-40f2-a305-99789baa2926,11.1,0.6,2.02
c6576788-d6f8-4483-b1c4-1854914572ac,12.4,0.5,1.79
c65a3003-fcac-42ca-aecc-76ac2ff440ee,15.5,2.8,-4.06
c65c4765-a0bb-4d87-9bdd-38b62ae3a38c,7.6,2.6,0.32
c67a760a-cd5b-47de-b2b1-2ceaef023587,16.2,0.3,-0.92
c68c707b-50e3-496b-bf5b-d534c95cf26d,9.4,-0.8,-3.12
c6de6cd0-aa62-4032-b0bc-f2166b03d5f2,11.1,0.6,2.02
c729ad72-1b55-4dfb-adca-8e9b24ae6910,12.7,3.7,-1.7
c75e6c78-1be6-4513-81ab-deef100edbb6,7.6,2.6,0.32
c799a4c4-4517-4d9d-aed4-912a58abedbf,11.1,0.6,2.02
c7b03443-8727-4309-9cea-92d81390398a,12.7,3.7,-1.7
c7b689e5-17ba-4f8f-a34f-a03c8342eda4,16.2,0.3,-0.92
c8516391-78a2-4422-a1a0-7026afb31199,10.8,1.4,1.74
c89a42de-47c0-4429-8983-4a1432374214,7.6,2.6,0.32
c98180f4-2c79-4d41-9738-8a877b1c8757,10.8,1.4,1.74
c983c594-0576-463d-b652-46aa12e1f98c,10.8,1.4,1.74
c9afb5cd-a260-45cf-b8fa-a300504a1915,15.5,2.8,-4.06
c9ec0141-dd7c-4faa-9a6e-e942d447bf0d,7.6,2.6,0.32
c9fbea8e-e9ac-46f5-932f-d7df6248621e,12.7,3.7,-1.7
ca37fe80-2554-4061-badb-61b216efbcd4,7.6,2.6,0.32
cab95966-4ea9-47cd-b237-2fbc68544d83,7.6,2.6,0.32
cacfa088-244f-4f95-b491-9ff4d37276c8,9.4,-0.8,-3.12
caf02dde-4696-4acb-8276-1cb1ba3b4644,12.7,3.7,-1.7
cb0bd59b-eae2-468f-b318-3f4f301cf68b,12.7,3.7,-1.7
cb2110ba-c279-43ee-84b9-9a1142b91983,10.8,1.4,1.74
cc30bebe-3cbb-4c69-ad5d-33f764a564bd,11.1,0.6,2.02
cc405782-a23d-4138-8ce2-091ebfc8076f,11.1,0.6,2.02
cc44991f-902f-4ca6-b135-641a410ecd65,10.8,1.4,1.74
cc464997-3e56-466b-ba3b-dad77da6bc1c,13.9,-0.3,0.79
cc47168d-8631-46f1-a2e2-efc623e78a0c,9.4,-0.8,-3.12
cc5d4ccf-77d2-4c7c-9fe0-d99acf877d71,16.2,0.3,-0.92
cc68a2f4-a949-4fac-8985-7e0250bc91e6,12.7,3.7,-1.7
cc7935ee-a032-464c-a7e5-fe9d8c8542a1,13.9,-0.3,0.79
cc7bc9bb-26bf-4bf9-ab1a-44fdcd5a1531,9.4,-0.8,-3.12
cc901f97-d7d3-4697-8522-9289572042ba,7.6,2.6,0.32
ccb66deb-ea11-4d14-bc76-980029b6bc5c,12.7,3.7,-1.7
ccb72ca0-0f5c-4a2d-864a-7ff0fb7f5c91,7.6,2.6,0.32
cd157af7-5914-4720-a9f9-7ee3bd9b636c,12.4,0.5,1.79
cd2997b2-db20-402f-a8a8-681dc8f53306,9.4,-0.8,-3.12
cd40cdfc-e75c-42b9-9de6-7e9c229572ac,9.4,-0.8,-3.12
cd426b62-beb4-4b1d-82c9-e09f7febbfa8,9.4,-0.8,-3.12
cd4b9317-13ab-4253-a1bd-0902218b3a0f,12.7,3.7,-1.7
cd676ac7-473e-4e00-9605-54c4e3fd9045,15.5,2.8,-4.06
cd781fe1-9d10-481f-a31d-83fae1d157f9,9.4,-0.8,-3.12
cd7be983-2351-4c17-a98d-08f901df8426,9.4,-0.8,-3.12
cda39d0b-3776-40f6-aee6-84c4a8040037,13.9,-0.3,0.79
cdc695ec-55b2-493a-940b-bd9e1a52a4f9,9.4,-0.8,-3.12
cdccf904-f048-4727-b0a5-6754dec7f4cd,12.7,3.7,-1.7
cdf349ae-c460-43df-9938-0b648fa74143,16.2,0.3,-0.92
cdfb2523-d128-499a-ab59-934ff1c37209,8.9,1.4,3.51
ce221346-7cdc-4d6b-92ea-2ae1ad60b984,8.9,1.4,3.51
ce387bc6-009c-472f-9502-511bcc63e39d,9.4,-0.8,-3.12
ce88559c-8ba6-4ff4-b7b2-7f6af0b71d7a,12.4,0.5,1.79
cecfefdd-11a2-4631-a057-af905060f9d5,10.8,1.4,1.74
cf07169c-7557-4dee-bbd8-b21ca31a803f,13.9,-0.3,0.79
cf0f4d89-b684-4cc7-9651-402b199215fa,9.4,-0.8,-3.12
cf1fab44-4d23-4509-b74f-fc05f64d6504,12.4,0.5,1.79
cf2d3568-29fd-4771-a8bd-1cce67b9012e,8.9,1.4,3.51
cf7b8d8c-eceb-4aa6-b33c-1fb58881f9cb,10.8,1.4,1.74
cfb26370-f020-4646-8bb5-340e6e2c5326,12.7,3.7,-1.7
cfdd1dfd-51bd-4147-87c2-d7b67d4ad30c,10.8,1.4,1.74
d010675c-b9a2-4f53-ad44-ccb5d5b097e9,16.2,0.3,-0.92
d0474136-729f-4e40-a958-434192d542ff,7.6,2.6,0.32
d0665f63-0566-466c-9f25-acbe7b5d6f27,15.5,2.8,-4.06
d07c272a-44e4-4d88-9112-e619695ea92d,10.8,1.4,1.74
d0af1d40-e46d-47e2-93e5-d4181460a55c,11.1,0.6,2.02
d0dd2eb1-92f2-4129-838c-565e72de3cf2,7.6,2.6,0.32
