,ID,Nacionality,Gender,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
2612,cdccf904-f048-4727-b0a5-6754dec7f4cd,Brazilian,Female,1,1,1,8,1,1,1,14,6,6,1,0,0,1,0,20,1,0,5,6,5,16.16666667,0,0,5,6,5,15.83333333,0,12.7,3.7,-1.7,Graduate
2613,cdf349ae-c460-43df-9938-0b648fa74143,Portuguese,Male,1,12,1,17,0,1,1,28,5,10,0,0,0,1,0,25,0,0,5,7,0,0,0,0,5,8,0,0,0,16.2,0.3,-0.92,Dropout
2614,cdfb2523-d128-499a-ab59-934ff1c37209,Portuguese,Male,1,1,4,7,1,1,3,14,3,10,1,0,0,1,0,18,0,0,5,6,5,12.4,0,0,5,9,3,13,0,8.9,1.4,3.51,Dropout
2615,ce221346-7cdc-4d6b-92ea-2ae1ad60b984,Portuguese,Male,1,1,1,8,1,1,1,1,10,10,0,0,0,0,0,18,0,0,6,8,5,11.6,0,0,6,11,4,13,0,8.9,1.4,3.51,Dropout
2616,ce387bc6-009c-472f-9502-511bcc63e39d,Portuguese,Female,1,8,1,16,1,1,13,28,6,8,1,0,0,1,1,18,0,0,6,8,5,12.2,0,0,6,13,0,0,0,9.4,-0.8,-3.12,Dropout
2617,ce88559c-8ba6-4ff4-b7b2-7f6af0b71d7a,Portuguese,Female,1,8,1,11,1,1,1,14,6,5,0,0,0,1,1,19,0,0,6,7,5,11,0,0,6,7,5,12.8,0,12.4,0.5,1.79,Graduate
2618,cecfefdd-11a2-4631-a057-af905060f9d5,Portuguese,Female,1,8,2,16,1,1,23,14,6,6,1,0,0,1,1,19,0,0,6,8,6,12.33333333,0,0,6,7,5,12.4,0,10.8,1.4,1.74,Dropout
2619,cf07169c-7557-4dee-bbd8-b21ca31a803f,Portuguese,Female,1,15,1,10,1,1,1,1,6,6,0,0,0,1,1,21,0,3,6,6,6,14.83333333,0,2,6,7,6,12.57142857,0,13.9,-0.3,0.79,Graduate
2620,cf0f4d89-b684-4cc7-9651-402b199215fa,Portuguese,Female,1,13,1,5,1,1,3,2,3,3,0,0,0,1,0,29,0,9,10,15,9,11.55555556,0,7,11,17,10,11.9,0,9.4,-0.8,-3.12,Enrolled
2621,cf1fab44-4d23-4509-b74f-fc05f64d6504,Portuguese,Female,1,1,1,5,1,1,1,27,10,10,1,0,0,1,1,20,0,0,6,6,6,12,0,0,6,6,6,11.83333333,0,12.4,0.5,1.79,Graduate
2622,cf2d3568-29fd-4771-a8bd-1cce67b9012e,Portuguese,Female,1,16,1,3,0,16,13,27,19,44,1,0,1,1,1,21,0,13,13,13,11,12.72727273,0,9,11,11,10,12.6,0,8.9,1.4,3.51,Graduate
2623,cf7b8d8c-eceb-4aa6-b33c-1fb58881f9cb,Brazilian,Female,1,14,1,17,0,1,22,27,10,9,0,0,0,1,0,34,1,2,2,2,2,10.5,0,1,1,1,1,11,0,10.8,1.4,1.74,Dropout
2624,cfb26370-f020-4646-8bb5-340e6e2c5326,Cape Verdean,Female,1,1,4,15,1,1,1,27,4,10,1,0,0,1,0,20,1,0,6,6,6,12.33333333,0,0,6,6,6,12,0,12.7,3.7,-1.7,Graduate
2625,cfdd1dfd-51bd-4147-87c2-d7b67d4ad30c,Portuguese,Male,1,12,1,17,0,1,22,27,10,10,0,0,0,1,0,24,0,0,5,10,0,0,0,0,5,7,1,12,0,10.8,1.4,1.74,Dropout
2626,d010675c-b9a2-4f53-ad44-ccb5d5b097e9,Portuguese,Male,1,1,1,12,1,1,1,1,5,4,0,0,0,1,0,18,0,0,7,7,7,14.84285714,0,0,8,9,8,14.38888889,0,16.2,0.3,-0.92,Graduate
2627,d0474136-729f-4e40-a958-434192d542ff,Portuguese,Male,1,1,1,12,1,1,1,14,5,5,0,0,0,1,0,19,0,0,7,7,7,12.2,0,0,7,7,7,12.2,0,7.6,2.6,0.32,Enrolled
2628,d0665f63-0566-466c-9f25-acbe7b5d6f27,Portuguese,Male,1,1,1,9,1,1,1,14,8,8,0,0,0,1,1,18,0,0,5,10,4,10.8,0,0,5,10,4,11.75,0,15.5,2.8,-4.06,Enrolled
2629,d07c272a-44e4-4d88-9112-e619695ea92d,Portuguese,Male,1,12,9,17,0,1,23,28,10,6,0,0,0,1,0,28,0,0,5,7,4,12.75,0,0,5,7,5,14.33333333,0,10.8,1.4,1.74,Enrolled
2630,d0af1d40-e46d-47e2-93e5-d4181460a55c,Portuguese,Male,1,12,1,17,0,1,1,1,10,8,0,0,0,1,0,28,0,0,5,13,2,11,0,0,5,12,1,12,0,11.1,0.6,2.02,Dropout
2631,d0dd2eb1-92f2-4129-838c-565e72de3cf2,Portuguese,Male,1,8,1,11,1,1,23,28,1,6,0,0,0,1,0,20,0,0,6,9,4,10.75,0,0,6,12,0,0,0,7.6,2.6,0.32,Dropout
2632,d11d65e2-ddb0-416c-8621-c014d3cf7fcc,Portuguese,Male,1,14,1,12,1,1,1,1,8,5,1,0,0,1,0,22,0,0,8,9,8,12.55375,1,0,8,9,8,12.55375,1,9.4,-0.8,-3.12,Graduate
2633,d15713e1-cb81-4f58-9f77-c426b9a4e8bd,Portuguese,Male,1,1,4,12,1,1,13,1,5,5,1,0,0,1,0,19,0,0,8,8,7,12.66571429,0,0,8,8,7,12.66571429,0,10.8,1.4,1.74,Graduate
2634,d1610ccc-ed06-47a7-9254-f1a9dcef9146,Portuguese,Male,1,1,1,14,1,1,1,14,8,6,1,0,0,1,0,20,0,0,6,10,6,12.71428571,0,0,6,8,4,13,0,12.4,0.5,1.79,Enrolled
2635,d170e88c-0236-4ced-8599-ffbf0a21e408,Portuguese,Male,1,12,2,13,1,1,3,1,3,5,0,0,0,1,0,26,0,0,7,7,2,11.75,0,0,5,10,0,0,0,12.4,0.5,1.79,Dropout
2636,d180a2ed-391a-4e35-912a-3de88b41a81d,Portuguese,Male,1,1,2,11,1,1,22,27,10,10,1,0,0,0,0,21,0,0,6,11,3,11,0,0,6,14,0,0,0,9.4,-0.8,-3.12,Dropout
2637,d1bdde22-d3f5-469f-838c-8e0259d85260,Portuguese,Male,1,7,2,2,1,1,3,3,3,3,1,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0.5,1.79,Graduate
2638,d1e0f543-9598-4204-91ba-cced7ba78dac,Portuguese,Male,1,8,1,9,1,1,22,28,10,8,1,0,0,1,0,18,0,0,5,5,5,13.4,0,0,5,6,5,12.2,0,11.1,0.6,2.02,Graduate
2639,d2146206-4a9f-4bba-a80f-70ceb2ece154,Portuguese,Male,1,1,2,2,1,1,13,14,5,8,1,0,0,1,0,22,0,14,17,21,17,12.57894737,0,15,17,20,17,12.11764706,0,11.1,0.6,2.02,Graduate
2640,d22a1113-f804-478f-b9e1-8fea747e8bd9,Portuguese,Male,2,12,1,7,1,12,22,27,10,10,0,0,0,1,0,36,0,0,5,0,0,0,0,0,5,0,0,0,0,16.2,0.3,-0.92,Dropout
2641,d25310b1-fbac-48b3-91c5-99822b8170d4,Portuguese,Male,1,1,1,15,1,1,23,28,10,10,1,0,0,1,1,20,0,0,6,8,6,12,0,0,6,8,6,11.5,0,13.9,-0.3,0.79,Graduate
2642,d26fa012-2367-49d6-9b30-324034126181,Portuguese,Male,1,8,5,14,1,1,3,4,3,3,0,0,0,1,0,20,0,0,6,6,3,12.33333333,0,0,6,9,0,0,0,10.8,1.4,1.74,Dropout
2643,d2b77813-9e02-4497-a5ce-0c17453f6ab3,Portuguese,Male,1,12,1,17,0,1,22,1,6,5,0,0,0,1,0,25,0,0,5,11,4,11.5,0,0,5,11,3,13.5,0,12.4,0.5,1.79,Dropout
2644,d2f31bf1-d609-4bde-b0db-3ec72c0432cf,Portuguese,Male,1,12,1,4,1,1,22,14,7,5,0,0,0,1,0,35,0,1,6,7,5,12.8,0,1,6,11,5,13.83333333,0,15.5,2.8,-4.06,Graduate
2645,d31f0224-1135-4475-8210-4bb358cba848,Portuguese,Male,1,1,1,2,1,1,1,27,8,8,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0.6,2.02,Dropout
2646,d332ad9c-ccc2-47ac-92a4-0f94ce4cd5af,Portuguese,Male,1,14,1,5,1,1,3,29,4,8,0,0,0,1,0,26,0,5,7,8,7,13.28571429,0,3,8,11,7,12.14285714,0,12.4,0.5,1.79,Enrolled
2647,d352ba66-68e2-46c8-b6ad-d7fee109039a,Portuguese,Male,1,15,1,4,1,14,23,28,10,6,0,0,1,0,0,20,0,0,6,16,4,11.8,0,0,6,15,2,12,0,16.2,0.3,-0.92,Dropout
2648,d35ae3f6-e8ed-4637-887f-7bc169ae31a4,Portuguese,Male,1,14,1,3,0,9,22,1,10,11,0,0,0,1,0,50,0,6,13,13,6,11.33333333,0,2,11,11,2,13.5,0,16.2,0.3,-0.92,Dropout
2649,d3a43fc8-76d3-4eee-b033-cdb2889aad47,Portuguese,Male,1,1,1,12,1,1,13,28,10,9,0,0,0,1,0,20,0,0,8,12,5,12.002,1,0,8,12,5,12.002,1,10.8,1.4,1.74,Dropout
2650,d3dc4a29-2e12-440e-bd63-fb8b9e6ac1f7,Portuguese,Male,1,1,1,12,1,1,3,1,3,9,0,0,0,1,0,20,0,0,7,10,5,13.97666667,0,0,8,9,8,13.22222222,0,12.4,0.5,1.79,Enrolled
2651,d40a8eb4-f501-4c76-8ca8-9f1dac0339cc,Portuguese,Male,1,4,1,4,1,3,3,14,3,11,0,0,0,0,0,35,0,0,6,10,5,15.2,0,1,6,9,1,11,0,15.5,2.8,-4.06,Dropout
2652,d4613b8e-fc51-4449-b887-6e76a668de41,Portuguese,Male,1,1,1,14,1,1,3,14,,6,0,0,0,1,1,19,0,0,6,7,6,13.14285714,0,0,6,8,6,14.16666667,0,15.5,2.8,-4.06,Graduate
2653,d467d722-9d2c-49a9-ace7-415f02f04865,Portuguese,Male,2,12,2,9,1,1,22,27,6,8,0,0,0,1,0,43,0,0,5,14,0,0,1,0,5,5,0,0,0,9.4,-0.8,-3.12,Dropout
2654,d47e21d9-8af2-45ff-b602-9f8e181496fd,Portuguese,Male,1,8,5,12,1,1,3,28,3,2,0,0,0,1,0,19,0,0,8,11,7,13.86714286,0,0,8,11,7,13.86714286,0,10.8,1.4,1.74,Graduate
2655,d4911dea-d35e-458a-abe4-2efe0344fa1c,Portuguese,Male,1,12,1,12,1,1,22,27,10,10,0,0,0,1,0,25,0,0,8,11,6,12.675,0,0,8,11,6,12.675,0,12.7,3.7,-1.7,Graduate
2656,d4b3615d-bcc9-4152-8b42-2a752d585607,Portuguese,Male,1,7,1,2,1,1,1,3,6,11,1,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,-0.3,0.79,Graduate
2657,d4ed1617-0da2-4a88-86c5-e5306d47f630,Portuguese,Male,1,8,2,16,1,1,1,14,10,10,1,0,0,1,1,20,0,0,6,6,6,12,0,0,6,7,6,12.5,0,7.6,2.6,0.32,Enrolled
2658,d50a5e73-3c0a-4449-86b1-0ac25c0df018,Portuguese,Male,1,1,1,2,1,1,23,27,6,6,1,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,3.7,-1.7,Dropout
2659,d511917b-bb78-4ae2-a5f6-ae767d9c9c97,Portuguese,Male,1,1,1,11,1,1,22,27,4,4,0,0,0,1,1,19,0,0,6,7,6,11,0,0,6,6,5,12.2,0,11.1,0.6,2.02,Dropout
2660,d57ab7d2-c95b-4fd3-a155-fe2c2fa5a0a9,Portuguese,Male,2,12,1,17,0,1,13,27,4,10,0,0,0,1,,32,0,0,5,11,4,10.75,0,0,5,11,4,11.33333333,0,13.9,-0.3,0.79,Dropout
2661,d58076e5-e280-4717-ac69-50ac27569e6f,Portuguese,Male,2,12,1,15,1,13,22,27,10,8,1,0,0,1,0,57,0,0,,7,5,14.2,0,0,6,6,6,14.16666667,0,9.4,-0.8,-3.12,Graduate
2662,d5b6eba1-8a43-4081-8b87-8ed1ea3a4354,Portuguese,Male,1,1,1,12,1,1,1,14,4,6,0,0,0,0,0,20,0,0,7,11,4,12.6,0,0,7,7,4,11.575,0,16.2,0.3,-0.92,Dropout
2663,d5d87a13-1dca-407f-a69a-e1da792712a7,Portuguese,Male,1,12,1,17,0,1,1,1,6,6,1,0,0,0,0,38,0,0,5,5,0,0,0,0,5,5,0,0,0,8.9,1.4,3.51,Dropout
2664,d5f8b4d1-5b9b-4429-935f-c0adc5ae94e1,Portuguese,Male,2,12,1,17,0,1,22,3,10,4,0,0,0,1,0,45,0,0,5,6,5,14,0,0,5,6,5,14.16666667,0,12.4,0.5,1.79,Graduate
2665,d607bca5-afd6-47aa-b266-91e14c40cada,Portuguese,Male,2,12,1,15,1,1,22,27,10,11,0,0,1,0,0,43,0,0,6,16,2,10,0,0,6,12,4,12.25,0,10.8,1.4,1.74,Dropout
2666,d667b6e3-ef2e-4a98-8b7f-01601886d09f,Portuguese,Male,1,8,4,5,1,1,23,1,10,10,1,0,0,1,0,19,0,0,6,6,6,13.83333333,0,0,6,8,6,13.125,0,10.8,1.4,1.74,Graduate
2667,d66c86f7-ce41-4843-accc-57557aa1a078,Portuguese,Male,2,12,1,17,0,12,13,,5,5,0,0,0,0,0,49,0,0,5,8,2,11,0,0,5,5,1,11,0,15.5,2.8,-4.06,Dropout
2668,d67f516d-e9ec-4dfd-8c14-a9f61cda168e,Portuguese,Male,2,12,1,12,1,12,22,28,10,8,1,0,0,1,0,43,0,0,8,8,7,11.63571429,0,0,8,8,7,11.63571429,0,10.8,1.4,1.74,Enrolled
2669,d69a7553-b4eb-42c5-9dee-e2e79dfe02f4,Portuguese,Male,1,12,1,3,0,1,22,28,10,10,0,0,0,1,0,34,0,0,6,6,4,12.25,0,0,5,5,0,0,0,11.1,0.6,2.02,Dropout
2670,d6a7a4b6-9f44-44e5-9803-2a7dd56d35f0,Portuguese,Male,1,8,5,7,1,1,13,14,6,6,1,0,1,1,0,18,0,0,5,9,4,12.5,0,0,5,11,5,11.28571429,0,12.4,0.5,1.79,Enrolled
2671,d6ac9a43-6f70-4bfa-8e6f-2b7ce4b89fba,Portuguese,Male,2,12,1,17,0,1,23,28,2,5,0,0,0,1,0,43,0,0,5,5,5,13.8,0,0,5,6,5,13.66666667,0,10.8,1.4,1.74,Graduate
2672,d6ba73c0-109a-4202-bf85-421dd2f6592c,Portuguese,Male,1,1,2,11,,1,13,1,10,9,0,0,0,1,0,21,0,0,6,8,3,12,0,0,6,9,1,11,0,15.5,2.8,-4.06,Dropout
2673,d6e5d6dd-18b8-4f29-9e99-abf0aa948db6,Portuguese,Male,2,12,1,17,0,1,19,24,13,13,0,0,0,1,0,40,0,0,,9,3,11,0,0,5,8,4,12.5,1,7.6,2.6,0.32,Enrolled
2674,d6e813ab-14d1-4a2c-9645-c7eef8e6cc55,Portuguese,Male,1,8,1,14,1,1,13,27,6,6,1,0,0,1,1,19,0,0,6,7,4,13.75,0,0,6,10,6,11.55555556,0,10.8,1.4,1.74,Graduate
2675,d7028529-ebc4-4217-895c-100e81f9725d,Portuguese,Male,1,1,1,11,1,1,22,27,2,2,0,0,0,1,0,27,0,0,6,6,6,10.66666667,0,0,6,8,4,11.25,0,10.8,1.4,1.74,Enrolled
2676,d76d3aa3-5ac3-47ef-b8f6-d4c251151dc3,Portuguese,Male,2,13,1,13,1,1,22,27,10,7,0,0,0,1,0,43,0,0,7,7,0,0,0,0,8,13,2,13.15,0,16.2,0.3,-0.92,Dropout
2677,d7daf335-6140-4284-bf84-f7bd6c540a3d,Portuguese,Male,1,14,1,17,0,1,22,27,10,10,0,0,0,1,0,31,0,1,5,6,5,13.83333333,0,0,5,7,5,15.4,0,9.4,-0.8,-3.12,Graduate
2678,d7e4fe09-fff4-4970-8bfa-8fb02d40bb3e,Portuguese,Male,1,15,1,4,1,14,23,1,19,25,1,0,1,1,0,26,0,0,6,6,0,0,0,0,6,7,0,0,0,8.9,1.4,3.51,Enrolled
2679,d7ec39fe-931c-4a20-8e1d-ba5e0495e4b4,Portuguese,Male,1,12,1,17,0,1,22,28,28,16,0,0,0,1,0,34,0,0,5,5,5,15.8,0,0,5,5,5,16.8,0,8.9,1.4,3.51,Graduate
2680,d84a5ca5-552f-4e94-a76c-7a0d02218627,Portuguese,Male,4,14,1,12,1,12,19,24,1,1,0,0,0,1,0,30,0,11,14,26,12,12.52608696,1,11,14,26,12,12.52608696,1,7.6,2.6,0.32,Graduate
2681,d84c9c0c-006c-42f1-b843-ef98d8c5346e,Portuguese,Male,2,12,1,12,1,12,23,28,8,9,0,0,0,1,0,36,0,0,7,9,6,12.78333333,0,0,8,11,0,0,0,16.2,0.3,-0.92,Dropout
2682,d86b1b84-658b-43f6-bc7d-9e54363e4694,Portuguese,Male,1,4,1,17,0,3,22,27,7,8,0,0,1,0,0,46,0,0,5,5,0,0,0,0,5,5,1,10,0,11.1,0.6,2.02,Dropout
2683,d86f36f4-0442-42a9-af08-71a4ad1e49e5,Portuguese,Male,1,8,1,6,1,1,1,14,6,10,0,0,0,1,0,22,0,0,5,8,3,13,0,0,5,8,3,10.66666667,0,7.6,2.6,0.32,Graduate
2684,d8839829-a69b-40ee-844a-5f0820928d0a,Portuguese,Male,1,4,1,4,1,3,1,14,6,10,0,0,0,1,0,27,0,0,6,8,0,0,0,0,6,10,0,0,0,16.2,0.3,-0.92,Dropout
2685,d89527ec-2402-477a-bf58-7b340f792b35,Portuguese,Male,1,1,2,7,1,1,1,28,20,43,1,0,0,1,0,20,0,0,5,7,5,10.8,0,0,5,9,3,12,0,8.9,1.4,3.51,Enrolled
2686,d8a08406-1696-4ba7-8f00-67a70bbb2fa4,Portuguese,Male,1,16,1,9,1,1,13,28,10,9,0,0,0,1,0,20,0,0,5,7,5,11,0,0,5,7,3,10,0,8.9,1.4,3.51,Enrolled
2687,d8aeb75c-4139-42a1-aca6-2d8a4a080ffc,Portuguese,Male,1,13,1,7,1,1,13,14,12,12,0,0,1,0,0,31,0,0,4,4,0,0,0,0,5,5,0,0,0,12.7,3.7,-1.7,Dropout
2688,d8b2df88-8705-466f-ad9c-871016078691,Portuguese,Male,1,1,1,7,1,1,22,14,10,10,1,0,1,1,0,20,0,0,5,7,0,0,0,0,5,5,0,0,0,9.4,-0.8,-3.12,Enrolled
2689,d8e2d284-8514-423f-827d-e7ef4ad6bd02,Portuguese,Male,1,8,1,15,1,1,1,28,12,9,1,0,0,0,0,21,0,0,6,10,2,12,0,0,6,0,0,0,0,10.8,1.4,1.74,Dropout
2690,d8fe315f-513f-4da4-9e9b-9e94928c2533,Portuguese,Male,1,8,1,9,1,1,13,14,10,8,0,0,0,1,0,21,0,0,5,7,4,10.75,0,0,5,10,2,11,3,16.2,0.3,-0.92,Dropout
2691,d90c67d1-9c12-4a9c-8188-f209ca2e7190,Portuguese,Male,1,1,1,9,1,1,1,4,10,11,0,0,0,1,0,19,0,0,5,8,5,11.6,0,0,5,10,4,13.5,3,16.2,0.3,-0.92,Graduate
2692,d9253bf8-87e1-4b52-b405-36ec1b24a357,Portuguese,Male,1,8,4,9,1,1,13,14,5,5,1,0,0,1,1,20,0,0,5,6,5,11.8,0,0,5,8,4,11.6,0,8.9,1.4,3.51,Graduate
2693,d9988b49-0340-4ee7-bff0-328e1851d3bf,Portuguese,Male,1,1,1,4,1,1,23,1,10,5,0,0,0,1,0,18,0,0,6,7,6,16,0,0,6,6,6,15.16666667,0,12.4,0.5,1.79,Graduate
2694,d9a0a495-9a0f-4ac2-bff8-4699d426902c,Portuguese,Male,1,1,2,15,1,1,1,1,5,4,0,0,0,1,1,18,0,0,6,6,6,12.66666667,0,,6,6,6,11.5,0,16.2,0.3,-0.92,Graduate
2695,d9ab34a9-4914-4701-8110-3e004a08f882,Portuguese,Male,1,12,1,12,1,1,1,2,22,21,0,0,1,1,0,30,0,0,7,12,4,14.4,0,0,7,9,6,13.5,0,12.4,0.5,1.79,Enrolled
2696,d9b433f2-6363-43fd-8cfa-bf7b6b567145,Portuguese,Male,1,12,1,11,1,12,13,14,4,2,0,0,1,0,0,34,0,0,6,6,0,0,0,0,6,6,0,0,0,15.5,2.8,-4.06,Dropout
2697,d9c11468-f6fa-4dfa-b1e8-5e667594eab7,Portuguese,Male,1,8,1,14,1,1,13,14,29,36,0,0,1,0,0,21,0,0,6,11,4,12.25,0,0,6,9,4,13.4,0,11.1,0.6,2.02,Enrolled
2698,d9d66c77-496d-4a54-834f-98c796e9f187,Portuguese,Male,1,15,1,5,1,14,22,1,10,8,0,0,0,1,0,20,0,2,7,9,5,12.6,0,5,9,10,8,12.75,1,16.2,0.3,-0.92,Dropout
2699,da0b997c-ae81-4b5c-a04e-dbd5f479005d,Portuguese,Male,1,1,1,12,1,1,22,27,10,10,0,0,0,1,0,18,0,0,8,8,7,13.4,0,0,8,8,7,13.4,0,,3.7,-1.7,Graduate
2700,da2b55fa-88ad-472d-be21-24d0ca2353f7,Portuguese,Male,1,1,1,2,1,1,1,1,5,4,1,0,1,1,0,21,0,0,0,0,0,0,0,0,,0,0,0,0,16.2,0.3,-0.92,Dropout
2701,da406a80-1cb0-41c2-8d16-bc037b2934e6,Portuguese,Male,2,13,1,4,1,1,3,1,3,3,0,0,0,1,0,26,0,0,6,9,1,10,0,0,6,6,0,0,0,12.4,0.5,1.79,Dropout
2702,da524f71-3f71-402b-9306-74f7cb019f85,Portuguese,Male,1,8,1,7,1,1,23,14,8,4,1,0,1,1,0,20,0,0,5,5,0,0,0,0,5,5,0,0,5,9.4,-0.8,-3.12,Dropout
2703,da71c4b8-afae-41f1-8e3c-697be2b89f74,Portuguese,Male,1,15,1,4,1,14,1,28,2,10,0,0,0,1,0,25,0,0,6,16,3,11.25,0,0,6,14,4,11.2,0,15.5,2.8,-4.06,Dropout
2704,da8deb02-1c04-4302-83e1-968cfb31862e,Portuguese,Male,1,8,1,14,1,1,1,1,5,5,0,0,0,1,0,19,0,0,5,10,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Enrolled
2705,dae03aec-3d7a-4a28-a122-6743e61882ca,Portuguese,Male,1,12,2,9,1,1,13,5,5,2,1,0,0,1,0,24,0,0,5,8,3,10.66666667,1,0,5,5,1,14,0,9.4,-0.8,-3.12,Dropout
2706,db042b69-aeec-4509-ba34-0be25f1c3db0,Portuguese,Male,1,1,1,8,1,1,3,3,3,3,0,0,0,1,0,20,0,0,5,7,4,11.75,0,0,5,5,5,13.4,0,7.6,2.6,0.32,Graduate
2707,db35cc4b-b2e0-4d41-8d21-05c29c584dc2,Portuguese,Male,1,1,1,9,1,1,1,3,10,6,0,0,0,1,0,20,0,0,5,5,0,0,0,0,5,5,0,0,0,12.7,3.7,,Dropout
2708,db35cebb-7502-4a90-97f4-2ed07b08a36a,Portuguese,Female,1,3,3,5,1,1,3,1,10,7,1,0,0,1,0,18,0,0,6,6,6,12.66666667,0,0,6,8,6,14.125,0,10.8,1.4,1.74,Graduate
2709,db584e2d-4551-4f30-bbf6-aa6294945c2d,Portuguese,Female,4,12,1,13,1,1,13,3,10,3,0,0,0,1,0,25,0,0,7,14,7,11.95,0,0,8,15,7,12.04285714,0,12.7,3.7,-1.7,Enrolled
2710,dc17dc8f-9114-44cd-b181-c7977adcb182,Portuguese,Female,1,8,1,11,1,1,23,27,10,7,1,0,0,1,0,22,0,0,6,7,5,14,0,0,6,6,6,15.66666667,0,11.1,0.6,2.02,Graduate
2711,dc4786e3-d6e1-4062-b0dc-ce8f3f8124d6,Portuguese,Female,1,14,1,3,0,1,22,27,1,7,0,0,0,0,0,41,0,0,6,6,0,0,6,0,6,12,0,0,0,9.4,-0.8,-3.12,Dropout
2712,dc68299a-89ed-4602-a322-8c0b39513ab1,Portuguese,Female,1,1,2,9,1,1,22,28,8,10,0,0,1,1,1,19,0,0,5,11,2,11.5,0,0,5,10,0,0,0,12.7,3.7,-1.7,Dropout
2713,dc78debe-5d47-4c24-bf1f-ed643a2649cd,Portuguese,Female,1,14,1,8,1,1,3,3,4,5,1,0,0,1,0,21,0,0,6,10,6,12,0,0,6,12,5,12.8,0,13.9,-0.3,0.79,Graduate
2714,dca43aa3-73ec-4732-a08c-6b84fc59c493,Portuguese,Female,1,12,1,6,1,1,1,1,6,6,1,0,1,1,0,30,0,0,6,7,6,16.42857143,0,0,6,7,6,16.66666667,0,13.9,-0.3,0.79,Dropout
2715,dd0d42ad-395d-456d-a614-af69210029ba,Portuguese,Female,1,1,5,12,1,1,23,28,10,10,1,0,0,1,1,21,0,0,7,9,5,,0,0,8,9,7,13.20714286,0,11.1,,2.02,Graduate
2716,dd402d46-8516-494c-b89d-4d4ea57b135e,Portuguese,Female,2,12,2,13,1,1,13,28,10,10,0,0,0,1,1,26,0,0,7,7,0,0,0,0,8,8,0,0,6,10.8,1.4,1.74,Enrolled
2717,ddd71c28-aabd-4ef0-8abd-b658bae5c8ad,Brazilian,Female,1,6,1,14,1,1,1,1,10,5,0,0,0,1,0,21,1,2,7,9,7,14.66666667,0,1,6,8,6,14,0,11.1,0.6,2.02,Graduate
2718,ddec7879-ab14-4296-8d3d-e1e082ecf2c1,Portuguese,Female,1,1,1,12,1,1,1,1,4,5,1,0,0,1,0,18,0,0,8,8,7,14.11571429,0,0,8,8,7,14.11571429,0,10.8,1.4,1.74,Graduate
2719,de10e864-0b17-4d39-a96f-a136dfee58ad,Portuguese,Female,1,1,4,6,1,1,3,1,2,5,1,0,0,1,1,19,0,0,6,7,6,14.85714286,0,0,6,10,6,13.11111111,0,12.4,0.5,1.79,Graduate
2720,de1719b8-d731-426b-86de-630ed746c6dc,Portuguese,Female,1,1,2,6,1,1,1,28,10,9,1,0,0,1,1,18,0,0,6,7,6,13.83333333,0,0,6,10,6,13.71428571,0,8.9,1.4,3.51,Graduate
2721,de2f1271-b875-41c7-b057-a65fcc48f902,Portuguese,Female,1,8,2,9,1,1,2,3,3,3,1,0,0,1,0,19,0,0,5,10,3,11,0,0,5,9,4,11.75,0,12.7,3.7,-1.7,Enrolled
2722,de33a9e9-7d30-44d8-a342-dbc22c1f1963,Portuguese,Female,1,14,1,6,1,1,3,3,3,6,0,0,0,1,0,21,0,0,6,11,4,11.75,0,0,6,12,3,13.66666667,0,13.9,-0.3,0.79,Enrolled
2723,de5ffd5c-2f96-4535-84f9-bb6ac24e3c02,Portuguese,Female,1,8,2,9,1,1,13,1,10,4,1,0,0,1,1,18,0,0,5,15,2,10,0,0,5,14,2,12,0,13.9,-0.3,0.79,Dropout
2724,de646d49-5982-4509-9adc-5b8d5f60f587,Portuguese,Female,1,12,1,12,1,1,22,27,8,8,1,0,0,1,1,24,0,0,8,15,6,12.415,0,0,8,15,6,12.415,0,10.8,1.4,1.74,Graduate
2725,dedd2cef-02bd-4902-94f2-0f417b097644,Portuguese,Female,1,1,1,8,1,1,4,5,3,3,1,0,0,1,0,21,0,0,5,12,1,11,0,0,5,9,2,10.5,0,12.7,3.7,-1.7,Enrolled
2726,dee34ea2-8b29-400c-b3a2-39aa674d711f,Portuguese,Female,1,15,1,6,1,14,13,14,10,10,1,0,0,1,0,23,0,1,6,14,5,14.42857143,0,1,6,7,6,13.42857143,0,16.2,0.3,-0.92,Graduate
