ID,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Education
b10bafa7-3d3f-4a35-9d6a-0aa8b3e3fe86,22,27,10,10,1,0,0,1,0,41,0,
b1452f56-ee56-4420-af35-8a084829df33,19,24,12,12,0,0,0,1,0,26,0,
b18bdfcd-daa6-47ad-9f15-04243c207bf5,19,24,12,12,0,0,0,0,0,51,0,
b1ba8023-8af6-4f4a-af7c-3e6fc7f7bfac,22,27,10,10,0,0,0,1,0,43,0,
b1d3dcf3-2bd9-4434-b097-487839672a7e,19,24,1,1,1,0,0,1,0,41,0,
b1d78f82-f803-4dfb-aadb-1a47b685e6ec,19,27,10,10,1,0,0,1,0,23,0,
b1dcb7f0-bcf7-49ee-b2cc-7bcde9e76003,19,21,1,6,1,0,0,1,0,22,0,
b1eae1e5-b50d-4c8b-866b-3dacd411830a,22,27,10,10,1,1,0,1,1,25,0,
b208f882-6d1d-482b-9fbe-4e5bc932503c,22,27,10,10,1,0,0,1,0,25,0,
b252683b-9f49-458f-bc7b-7153e9100b66,1,14,10,10,1,0,0,0,1,22,0,
b2618175-f5c3-4c43-aa69-5cef9d6b0572,1,1,30,29,0,0,0,1,0,24,1,
b28d7ea4-2544-484b-8d74-3ce9d2c66ff8,23,28,10,11,0,0,0,1,0,47,0,
b2c144d9-fd91-45c2-a7f8-01c2c9bc6ede,22,27,6,6,1,0,0,1,0,41,0,
b2f2f3de-caaf-48fd-b552-9af4ea2154a2,22,27,10,10,1,0,0,1,0,43,0,
b308cb68-e385-4d2a-816e-144c43ebe8d5,1,27,10,9,0,0,0,1,0,29,0,
b32f71cc-87f3-4e9b-8aa6-a0fcadde37fc,22,27,6,6,0,0,0,1,0,30,0,
b33b297e-545c-41ff-95b2-d7f087a9c6ef,13,28,10,10,0,0,0,0,0,26,0,
b392ec76-157f-49d8-ba05-2bfc6ee6edf1,13,28,10,10,0,0,0,0,0,27,0,
b3c75408-2cb8-4266-b4aa-c43ebb1c5434,22,27,10,10,0,0,0,1,1,36,0,
b404faf8-7e07-4d86-84c6-024347e428ef,1,14,5,11,0,0,0,1,0,29,0,
b4326be8-db9e-4118-9cc3-13fe4fb81765,19,24,1,1,1,0,0,1,0,35,0,
b4b20de3-89ca-4da2-9951-4ee6b4242120,23,28,7,4,0,0,0,,1,18,0,
b4e15dcf-c7fd-4643-a8d8-c5dc67ddd2e4,23,27,10,10,0,0,0,1,1,24,0,
b4e175d4-6596-40a3-a20f-2e5284d1eb2a,23,28,10,8,1,0,0,1,1,18,0,
b4f1fc87-3997-4377-9dc3-4d4857a73dbd,23,27,6,8,1,0,0,1,0,18,0,
b536fbd3-4163-4afd-8dc9-d242c7e733e6,22,27,10,8,0,0,0,1,0,21,0,
b558bcb7-a76d-4e80-bbe6-f33a1b0df615,23,27,6,9,1,0,0,1,0,21,0,
b56837f6-59a4-46e5-9c5e-b98b17090ebf,1,3,3,7,0,0,0,1,0,32,0,
b57dcfe1-9efc-4313-bffc-49745bed611f,,27,10,6,1,0,0,1,1,22,0,
b5af58ae-cd7b-4932-a811-15669f3428b5,1,28,10,8,1,0,0,0,0,32,0,
b5b945c8-98dd-4e83-8ca1-f54ea27baf80,19,24,1,1,0,0,0,1,0,35,0,
b5f74344-6700-42ad-83b9-c41c64cfbf0d,1,28,5,8,1,0,0,0,0,23,0,
b5f86d24-843a-44df-87ad-dd248aecbe67,22,27,7,7,0,0,0,1,0,39,0,
b60b4505-33a6-4a33-9ff2-142fbb11fb74,19,24,1,1,0,0,0,1,0,35,0,
b6261677-84fa-48b0-a6e4-13c6d9bf4d66,3,14,5,7,0,0,0,1,0,32,0,
b62c2556-9d27-4d70-b6cd-5dc8893fe224,19,24,1,1,0,0,0,,0,20,0,
b64c73a5-38df-436d-bce3-ede86f27652d,22,27,10,10,0,0,0,1,0,34,0,
b6502478-34b0-4b31-bf06-5a6bceb69951,22,27,7,7,1,0,0,1,0,44,0,
b6644f53-b5c0-4e41-be8a-3af130bcd227,22,14,10,11,0,0,0,1,0,53,0,
b6780a55-30df-48d6-a550-775c4b34d3e0,22,27,10,5,0,0,1,0,0,28,0,
b6811b43-65e8-4820-a4b6-d357252ca779,22,27,10,10,0,0,0,1,0,31,0,
b701aa32-850a-470a-904d-f4b536bfdf0a,1,28,6,10,0,0,1,0,0,18,0,
b7107270-bfe6-4f9d-b2db-cf8da0e49772,1,3,10,11,0,0,1,0,0,44,0,
b77e1c59-2242-4192-8b91-d73aa9c700ee,1,1,10,10,1,0,0,1,0,19,0,
b780df6c-8d94-4560-beec-c208bf2e0bdd,1,1,3,10,0,0,0,1,0,21,1,
b7a142fb-6acf-458f-9009-22e8a6b057ce,3,14,4,6,0,0,0,1,1,18,0,
b7a56028-3958-42dc-ad4d-4241af38600b,13,14,6,6,1,0,0,1,0,20,0,
b7b0388f-31f2-49f9-87aa-bfa037bc3c76,22,27,8,8,0,0,0,1,0,55,0,
b7def4c8-1eb0-4353-a08d-7e1df1c90dc1,13,27,5,9,0,0,0,1,0,27,0,
b7e6ee52-3399-4672-aa40-d4d1593455ee,10,14,6,6,0,0,0,1,0,19,0,
b7ee024f-69ca-4fac-abb9-58619a4d961a,13,27,10,10,0,0,0,1,0,18,0,
b7fb73ad-6b99-47ff-bef6-6a0db06596a3,22,27,8,5,0,0,0,1,0,43,0,
b8087796-8e55-42b1-bbbf-9ccecbfb565f,13,14,10,7,1,0,0,1,0,18,0,
b82352c3-7613-4b92-bb2d-a3a0a499cbe8,3,3,3,3,1,0,0,1,0,18,0,
b87cc6b6-f466-4abc-8a2a-0ea6411c24a3,22,28,10,10,1,0,1,1,1,20,0,
b886a24e-aefb-43b0-b165-044b8fc92d42,22,14,10,10,0,0,1,0,0,29,0,
b888ab25-e6b2-4d8f-922a-d1666f088f5c,22,27,10,11,1,0,1,1,0,44,0,
b8a6ae6e-0891-4570-97a7-119759f69a42,22,27,10,10,1,0,0,1,0,18,0,
b8c6d9dc-edec-46a1-90c7-bb038282a566,22,27,10,2,0,0,0,1,1,20,0,
b8e4aff6-bf31-442b-84d9-aab8f8901543,23,27,9,8,1,0,0,1,0,20,0,
b8ebe2c6-cf8a-4665-becc-762b294d0ce7,22,27,10,10,1,0,0,1,0,36,0,
b9261cd4-9db6-45ff-a9e8-8369e0336ad7,5,1,3,6,1,0,0,1,0,19,0,
b92f1ba7-08df-42ce-bbdd-1965453165f8,22,27,12,12,0,0,0,0,0,29,0,
b93f6e2e-1e81-4893-b2e0-156ebef51d12,1,1,10,10,1,0,0,1,0,18,0,
b94bc95e-d9e8-4dc2-91f7-5d1545d06a5e,1,1,2,7,0,0,0,0,0,24,0,
b98e449e-73d7-426c-a03a-6b7015e53e70,3,14,3,6,0,0,0,1,0,20,0,
b99c9d9b-d50f-4d3d-9e0f-48899ee07187,13,27,10,10,0,0,1,0,0,45,0,
b9e7898e-bbe6-4891-91f9-49e27910a20a,23,27,5,5,1,0,0,1,1,28,0,
ba285b61-84c2-4724-a02b-b0df2f6c1b13,13,28,10,10,1,0,0,1,0,23,0,
ba36c884-0e87-4561-8e23-582c8ec45a1c,1,14,5,8,1,0,0,1,0,18,0,
bac04167-3243-4486-b69a-7ac9953ebffe,13,14,10,5,1,0,0,1,0,23,0,
bad353fa-1aa9-4238-a458-1de09521aefb,3,3,3,3,1,0,0,1,0,22,0,
bae0b924-0581-4e5e-9fbb-4b68d6ad5646,13,14,6,6,0,0,0,1,1,22,0,
baef9ae9-4f38-4c07-8527-440c04d39a12,22,28,6,6,0,0,0,1,0,33,0,
bb55c0ec-c37a-4ee6-a06d-2b732a3366c1,1,28,10,7,0,0,0,1,0,21,0,
bb825a20-7cc9-4800-b78a-099a519e69c4,22,27,10,6,0,0,0,1,0,45,0,
bb88a88d-3531-4006-b037-f56c1fb5a6f9,22,27,10,10,0,0,0,0,0,44,0,
bb9dd4a5-db37-4e42-85bd-81709ea3df84,13,14,12,13,0,0,0,1,0,42,0,
bbe345e0-a152-4d79-a5b4-e19af6eb5da3,13,1,10,8,1,0,0,1,0,20,0,
bc08d7c1-2fb3-4a04-8584-04a79e37ea87,13,28,6,7,1,0,0,1,0,20,0,
bc4cc005-2fb5-43e7-a100-def5069709b2,1,28,3,9,1,0,0,1,1,20,0,
bc82e936-4fa5-44d5-9b4f-98c59e39432c,1,1,5,5,1,0,0,1,0,20,0,
bccd2388-f4a9-43c4-b577-e7a708b3fb45,1,1,10,7,0,0,0,1,0,19,0,
bcf5248c-934e-4b00-b622-795e62057787,1,1,5,5,0,0,1,0,0,26,0,
bd417323-0bce-4452-8c1f-4caebf62d5ec,22,27,9,8,0,0,0,1,0,31,0,
bd5c82eb-fff4-4f73-955f-00b8eadfc7c6,1,14,10,10,0,0,1,1,1,19,0,
bd61924f-b2e5-4592-9d75-1fec42b12b00,22,27,1,1,1,0,0,1,0,28,0,
bd9327da-8932-4eb0-b85b-32a4c7515f02,13,27,10,10,1,0,0,1,1,20,0,
bdb8ca38-3e57-4e92-a69d-d55f580af3cc,22,1,10,11,1,0,0,1,0,43,0,
bde5bb33-ab7d-441c-980b-357876c43b90,1,14,3,8,0,0,0,1,1,25,1,
be1f4471-85e6-45ad-a511-5ba33107387e,22,27,10,10,0,1,1,1,0,40,0,
be2d518a-2a07-4047-8eb1-1919defa7258,5,4,2,2,0,0,0,1,0,20,1,
be3bd63d-8538-427e-886f-17413456b8c5,22,27,10,2,0,0,0,1,0,46,0,
be60d57f-c600-49bd-94e3-2c94d3166ba8,13,27,6,8,0,0,0,1,0,26,0,
be64de5e-ce24-475d-a313-284e8013a48b,3,1,6,6,0,0,0,1,1,34,0,
be703358-6990-44d7-b2d1-379f1586bb0c,23,27,10,6,1,0,0,1,0,19,0,
be8d706a-6a01-4190-8c46-516117c06196,13,14,10,10,1,0,0,1,1,18,0,
bf0652a2-5024-4510-b5a9-e28e2b9954b2,13,14,5,10,1,0,0,1,0,18,0,
bf2437db-7436-4b12-bb93-ec8fcc6b125a,23,27,10,8,0,0,0,1,1,37,0,
bf771bb0-7f7c-4eaa-8ee6-ae945b501eb1,13,28,10,8,0,0,0,1,1,23,0,
bf9a5c45-99a0-40ed-a713-bce19fc8f71e,13,28,10,8,0,0,0,1,0,26,0,
bf9f53bf-7ccd-46af-b3bb-b1c429294f44,13,28,4,6,1,0,0,0,0,18,1,
bfa55b65-4009-431a-b355-94e17079775e,3,2,14,5,1,0,0,1,0,18,1,
bfd02bb3-0200-4737-965c-d87c580a3ee0,3,3,3,3,1,0,0,1,0,19,0,
c059765a-19e3-4c71-a711-24632ca0feee,13,1,5,10,0,0,0,1,0,18,1,
c0723f69-87c8-40aa-ac80-40463ec74c03,1,3,5,4,1,0,0,1,0,19,0,
c0b906c7-6c7c-4cee-a120-026ccfea0695,1,1,29,36,1,0,0,1,0,20,1,
c0ea7fd2-4224-487d-b9c7-dc2cb32ff4bb,1,1,2,6,0,0,0,1,1,,0,
c1016ec3-5dc1-4266-96e1-ab96516134ac,13,1,10,6,1,0,0,1,1,18,0,
c109f60d-8de5-468a-b6ff-fd5eb9ab9d85,13,29,6,5,0,0,0,1,1,18,0,
c1250ea3-b257-4e0d-8e13-49d32d0c48ac,23,28,6,6,1,0,0,1,1,18,0,
c12b0312-da75-479b-93f4-0c6d736716b0,23,27,6,8,1,0,0,1,1,18,0,
c132f031-9e55-488d-b24c-f2111e880932,4,3,8,5,1,0,0,1,0,18,0,
c166a59b-7109-4afa-bd97-e2d1c1e18447,1,14,8,8,1,0,0,1,1,19,0,
c168e7d3-1ae6-41cc-a2bf-fd07544dbcfb,13,1,6,6,0,0,0,1,0,20,0,
c1a801ae-528f-4ecd-8beb-ed575125177a,1,14,10,6,1,0,,1,1,19,0,
c1bdc0ce-172e-4e11-9038-55af4644d933,3,1,5,8,1,0,0,1,0,18,0,
c1d8f976-f028-4bac-82e1-a279b9f7c87a,1,1,10,8,1,0,0,1,1,18,0,
c1e56fa3-73d0-4923-8dc7-a7d2a800daf5,13,14,8,8,1,0,0,1,1,18,0,
c22ac137-0f8f-423a-b513-d07dfcd344f4,3,28,3,7,1,0,0,1,0,18,0,
c25004fe-aae5-4a06-a913-bb285f47c6ac,,28,5,9,0,0,0,1,1,18,0,
c25fedca-a38a-48b3-bbc2-a22cad9623b4,1,1,5,8,1,0,1,,0,18,0,
c271d90e-96c1-4300-8535-fd2ea5c43366,22,28,10,7,0,0,0,1,1,20,0,
c2745e50-31eb-47d9-80cf-a53936764618,23,27,4,6,1,0,0,1,1,19,0,
c2943c1e-c6ed-4d3d-bc2d-14e6050c7a01,2,14,3,7,1,0,0,1,1,18,0,
c299af73-ced8-472a-aa1b-e14f8d1deca1,23,28,9,8,1,0,0,1,1,19,0,
c2a51b57-eb5d-4c9a-b905-59dc74a1d560,3,1,2,6,1,0,0,1,0,19,0,
c2def93c-e3fd-475e-9410-d38648572267,3,4,4,3,0,0,0,1,0,19,1,
c2e805c3-2f3a-411c-a7f2-9a7e10eaab01,13,14,8,8,0,0,0,,0,19,0,
c2f0e6cc-2db6-4779-907a-27b7ee9ee77c,27,1,3,8,0,1,1,1,0,20,1,
c2f4ecef-431b-4151-9592-5c305254db41,23,14,10,6,1,0,0,1,1,18,0,
c2f75a3e-10d6-4ec8-9369-fe719fee99ba,1,29,5,8,0,0,0,1,0,33,0,
c30977d3-a5c5-463e-84fb-a6ba084711a1,13,14,5,6,0,0,0,1,1,19,0,
c3319d72-8aa0-4e37-b110-8cc1b7936317,1,1,10,10,0,0,0,1,1,18,0,
c37835ae-8db9-4c07-9cfb-7c0db9e14e20,13,1,5,4,0,0,0,1,0,19,0,
c39f3f68-ca7b-449d-8ee9-d93f6fc62378,23,28,7,4,0,0,0,1,0,19,0,
c3e0ae31-e73b-401b-8cf7-3fb69ed66498,3,1,3,9,1,0,,1,0,18,0,
c3e2a62e-1580-4d5c-8eab-b709cb229f16,13,14,10,6,1,0,0,1,0,20,0,
c3e3b4f8-8e31-46c9-aff5-d901ede9cbaa,13,27,8,8,1,0,0,1,0,19,0,
c3f20a07-e4d5-48f7-873d-5552eaefb31a,13,14,10,,1,0,0,1,1,18,0,
c4248368-160a-4085-a2a5-63a52f5685bd,1,2,6,4,1,0,1,1,1,19,0,
c447bebf-4149-4532-9d78-0ac7e91329e3,22,27,10,10,1,0,0,1,0,25,1,
c44956a5-7506-48e9-a903-bf93b01091dd,3,3,5,5,1,0,0,1,1,20,,
c45d5a00-d503-403a-ae39-37651a6af8a3,23,27,6,6,0,0,0,1,0,19,0,
c46f318e-bfb2-4f38-b19d-ed580ba24c63,19,24,1,1,1,0,1,1,0,33,0,
c4a92b76-8719-4572-92c3-c9caa2e721b9,13,28,32,39,1,0,1,1,0,18,0,
c4c2ee23-ebbd-405d-b9b9-392326650bc3,13,27,6,9,1,0,0,1,0,18,0,
c4ed470c-2e5f-44ae-b3bf-3741ca20746c,1,1,3,4,0,0,0,1,0,19,1,
c5088f50-bfb5-48fe-8a85-4122305646b8,3,3,3,3,1,0,0,1,0,18,0,
c52f03d0-2f9b-407c-a54e-c73dbf02a617,23,14,20,36,0,0,0,1,0,19,0,
c540d6c3-eb0a-4f7f-b42f-f0cf3a98be28,13,1,6,11,1,0,0,1,0,18,0,
c600513e-10f5-4114-a8a7-d8e62311adb6,3,14,3,8,1,0,0,1,0,18,0,
c60faf9e-d677-4a6c-aefd-b0ccdf2ee200,13,27,8,8,1,0,0,1,0,18,0,
c6262e06-6718-4031-aac7-4f197f8bd795,23,28,3,11,0,0,0,1,0,37,0,
c633ba47-1270-41a3-9507-ee13ff2ffdac,23,1,3,5,0,0,0,1,0,20,0,
c6496cb5-eaf8-4a9b-a644-a901341833bf,22,27,6,6,1,0,0,1,1,20,,
c64b3fb5-591e-40f2-a305-99789baa2926,13,14,10,7,0,0,0,1,0,21,1,
c6576788-d6f8-4483-b1c4-1854914572ac,23,1,6,5,0,0,0,1,1,18,0,
c65a3003-fcac-42ca-aecc-76ac2ff440ee,13,1,10,9,0,0,0,1,0,26,0,
c65c4765-a0bb-4d87-9bdd-38b62ae3a38c,22,,10,8,0,0,1,1,0,41,0,
c67a760a-cd5b-47de-b2b1-2ceaef023587,13,1,4,10,1,0,0,1,1,18,0,
c68c707b-50e3-496b-bf5b-d534c95cf26d,13,27,10,8,0,0,1,1,0,18,0,
c6de6cd0-aa62-4032-b0bc-f2166b03d5f2,23,28,10,10,1,0,0,1,0,31,0,
c729ad72-1b55-4dfb-adca-8e9b24ae6910,1,1,5,11,0,0,1,1,0,23,0,
c75e6c78-1be6-4513-81ab-deef100edbb6,22,14,10,10,1,0,0,1,0,19,0,
c799a4c4-4517-4d9d-aed4-912a58abedbf,22,28,5,10,1,0,0,1,1,20,0,
c7b03443-8727-4309-9cea-92d81390398a,22,27,8,6,0,0,0,1,0,40,0,
c7b689e5-17ba-4f8f-a34f-a03c8342eda4,22,27,10,10,1,0,1,1,0,32,0,
c8516391-78a2-4422-a1a0-7026afb31199,22,27,10,8,1,0,0,1,0,24,0,
c89a42de-47c0-4429-8983-4a1432374214,13,27,6,9,1,0,0,1,0,18,0,
c98180f4-2c79-4d41-9738-8a877b1c8757,22,27,10,10,0,0,0,1,0,18,0,
c983c594-0576-463d-b652-46aa12e1f98c,13,27,5,8,1,0,0,1,1,18,0,
c9afb5cd-a260-45cf-b8fa-a300504a1915,23,28,5,8,1,0,0,0,0,27,0,
c9ec0141-dd7c-4faa-9a6e-e942d447bf0d,23,27,10,6,0,0,0,1,0,18,0,
c9fbea8e-e9ac-46f5-932f-d7df6248621e,13,27,10,9,0,0,0,1,0,26,0,
ca37fe80-2554-4061-badb-61b216efbcd4,13,10,10,5,1,0,0,1,0,19,0,
cab95966-4ea9-47cd-b237-2fbc68544d83,22,24,1,1,1,0,0,1,0,19,0,
cacfa088-244f-4f95-b491-9ff4d37276c8,1,27,6,6,1,0,0,1,0,21,0,
caf02dde-4696-4acb-8276-1cb1ba3b4644,1,14,5,7,1,0,0,1,0,24,0,
cb0bd59b-eae2-468f-b318-3f4f301cf68b,22,27,10,11,0,0,0,1,0,20,0,
cb2110ba-c279-43ee-84b9-9a1142b91983,13,1,6,10,1,0,0,1,0,18,0,
cc30bebe-3cbb-4c69-ad5d-33f764a564bd,13,14,10,10,0,0,0,1,0,30,0,
cc405782-a23d-4138-8ce2-091ebfc8076f,13,27,10,10,1,0,1,0,0,22,0,
cc44991f-902f-4ca6-b135-641a410ecd65,22,14,10,9,0,0,0,1,0,21,0,
cc464997-3e56-466b-ba3b-dad77da6bc1c,13,14,5,6,0,0,0,1,0,26,0,
cc47168d-8631-46f1-a2e2-efc623e78a0c,13,14,8,8,1,0,0,1,0,23,0,
cc5d4ccf-77d2-4c7c-9fe0-d99acf877d71,13,27,6,10,0,0,0,1,1,18,0,
cc68a2f4-a949-4fac-8985-7e0250bc91e6,1,27,6,10,1,0,1,1,0,21,0,
cc7935ee-a032-464c-a7e5-fe9d8c8542a1,13,28,10,10,0,0,0,1,1,18,0,
cc7bc9bb-26bf-4bf9-ab1a-44fdcd5a1531,13,27,6,6,1,0,0,1,0,21,0,
cc901f97-d7d3-4697-8522-9289572042ba,23,28,8,8,1,0,0,1,0,18,0,
ccb66deb-ea11-4d14-bc76-980029b6bc5c,22,27,6,10,1,1,0,1,1,19,0,
ccb72ca0-0f5c-4a2d-864a-7ff0fb7f5c91,1,1,5,10,1,0,0,1,0,22,0,
cd157af7-5914-4720-a9f9-7ee3bd9b636c,23,14,6,9,1,0,0,1,0,19,0,
cd2997b2-db20-402f-a8a8-681dc8f53306,23,27,10,9,1,0,0,0,0,19,0,
cd40cdfc-e75c-42b9-9de6-7e9c229572ac,22,27,8,6,1,0,0,1,0,19,0,
cd426b62-beb4-4b1d-82c9-e09f7febbfa8,22,27,30,43,0,0,0,1,0,27,0,
cd4b9317-13ab-4253-a1bd-0902218b3a0f,22,27,6,6,1,0,0,1,0,22,0,
cd676ac7-473e-4e00-9605-54c4e3fd9045,22,1,10,8,1,0,0,1,0,18,0,
cd781fe1-9d10-481f-a31d-83fae1d157f9,23,28,6,6,1,0,0,1,0,20,0,
cd7be983-2351-4c17-a98d-08f901df8426,22,27,10,10,0,0,0,1,0,34,0,
cda39d0b-3776-40f6-aee6-84c4a8040037,1,28,6,9,1,0,0,1,0,18,0,
cdc695ec-55b2-493a-940b-bd9e1a52a4f9,1,1,6,6,1,0,0,1,0,20,0,
cdccf904-f048-4727-b0a5-6754dec7f4cd,1,14,6,6,1,0,0,1,0,20,1,
cdf349ae-c460-43df-9938-0b648fa74143,1,28,5,10,0,0,0,1,0,25,0,
cdfb2523-d128-499a-ab59-934ff1c37209,3,14,3,10,1,0,0,1,0,18,0,
ce221346-7cdc-4d6b-92ea-2ae1ad60b984,1,1,10,10,0,0,0,0,0,18,0,
ce387bc6-009c-472f-9502-511bcc63e39d,13,28,6,8,1,0,0,1,1,18,0,
ce88559c-8ba6-4ff4-b7b2-7f6af0b71d7a,1,14,6,5,0,0,0,1,1,19,0,
cecfefdd-11a2-4631-a057-af905060f9d5,23,14,6,6,1,0,0,1,1,19,0,
cf07169c-7557-4dee-bbd8-b21ca31a803f,1,1,6,6,0,0,0,1,1,21,0,
cf0f4d89-b684-4cc7-9651-402b199215fa,3,2,3,3,0,0,0,1,0,29,0,
cf1fab44-4d23-4509-b74f-fc05f64d6504,1,27,10,10,1,0,0,1,1,20,0,
cf2d3568-29fd-4771-a8bd-1cce67b9012e,13,27,19,44,1,0,1,1,1,21,0,
cf7b8d8c-eceb-4aa6-b33c-1fb58881f9cb,22,27,10,9,0,0,0,1,0,34,1,
cfb26370-f020-4646-8bb5-340e6e2c5326,1,27,4,10,1,0,0,1,0,20,1,
cfdd1dfd-51bd-4147-87c2-d7b67d4ad30c,22,27,10,10,0,0,0,1,0,24,0,
d010675c-b9a2-4f53-ad44-ccb5d5b097e9,1,1,5,4,0,0,0,1,0,18,0,
d0474136-729f-4e40-a958-434192d542ff,1,14,5,5,0,0,0,1,0,19,0,
d0665f63-0566-466c-9f25-acbe7b5d6f27,1,14,8,8,0,0,0,1,1,18,0,
d07c272a-44e4-4d88-9112-e619695ea92d,23,28,10,6,0,0,0,1,0,28,0,
d0af1d40-e46d-47e2-93e5-d4181460a55c,1,1,10,8,0,0,0,1,0,28,0,
d0dd2eb1-92f2-4129-838c-565e72de3cf2,23,28,1,6,0,0,0,1,0,20,0,
d11d65e2-ddb0-416c-8621-c014d3cf7fcc,1,1,8,5,1,0,0,1,0,22,0,
d15713e1-cb81-4f58-9f77-c426b9a4e8bd,13,1,5,5,1,0,0,1,0,19,0,
d1610ccc-ed06-47a7-9254-f1a9dcef9146,1,14,8,6,1,0,0,1,0,20,0,
d170e88c-0236-4ced-8599-ffbf0a21e408,3,1,3,5,0,0,0,1,0,26,0,
d180a2ed-391a-4e35-912a-3de88b41a81d,22,27,10,10,1,0,0,0,0,21,0,
d1bdde22-d3f5-469f-838c-8e0259d85260,3,3,3,3,1,0,0,1,0,18,0,
d1e0f543-9598-4204-91ba-cced7ba78dac,22,28,10,8,1,0,0,1,0,18,0,
d2146206-4a9f-4bba-a80f-70ceb2ece154,13,14,5,8,1,0,0,1,0,22,0,
d22a1113-f804-478f-b9e1-8fea747e8bd9,22,27,10,10,0,0,0,1,0,36,0,
d25310b1-fbac-48b3-91c5-99822b8170d4,23,28,10,10,1,0,0,1,1,20,0,
d26fa012-2367-49d6-9b30-324034126181,3,4,3,3,0,0,0,1,0,20,0,
d2b77813-9e02-4497-a5ce-0c17453f6ab3,22,1,6,5,0,0,0,1,0,25,0,
d2f31bf1-d609-4bde-b0db-3ec72c0432cf,22,14,7,5,0,0,0,1,0,35,0,
d31f0224-1135-4475-8210-4bb358cba848,1,27,8,8,0,0,0,1,0,22,0,
d332ad9c-ccc2-47ac-92a4-0f94ce4cd5af,3,29,4,8,0,0,0,1,0,26,0,
d352ba66-68e2-46c8-b6ad-d7fee109039a,23,28,10,6,0,0,1,0,0,20,0,
d35ae3f6-e8ed-4637-887f-7bc169ae31a4,22,1,10,11,0,0,0,1,0,50,0,
d3a43fc8-76d3-4eee-b033-cdb2889aad47,13,28,10,9,0,0,0,1,0,20,0,
d3dc4a29-2e12-440e-bd63-fb8b9e6ac1f7,3,1,3,9,0,0,0,1,0,20,0,
d40a8eb4-f501-4c76-8ca8-9f1dac0339cc,3,14,3,11,0,0,0,0,0,35,0,
d4613b8e-fc51-4449-b887-6e76a668de41,3,14,,6,0,0,0,1,1,19,0,
d467d722-9d2c-49a9-ace7-415f02f04865,22,27,6,8,0,0,0,1,0,43,0,
d47e21d9-8af2-45ff-b602-9f8e181496fd,3,28,3,2,0,0,0,1,0,19,0,
d4911dea-d35e-458a-abe4-2efe0344fa1c,22,27,10,10,0,0,0,1,0,25,0,
d4b3615d-bcc9-4152-8b42-2a752d585607,1,3,6,11,1,0,0,1,0,19,0,
d4ed1617-0da2-4a88-86c5-e5306d47f630,1,14,10,10,1,0,0,1,1,20,0,
d50a5e73-3c0a-4449-86b1-0ac25c0df018,23,27,6,6,1,0,0,1,0,22,0,
d511917b-bb78-4ae2-a5f6-ae767d9c9c97,22,27,4,4,0,0,0,1,1,19,0,
d57ab7d2-c95b-4fd3-a155-fe2c2fa5a0a9,13,27,4,10,0,0,0,1,,32,0,
d58076e5-e280-4717-ac69-50ac27569e6f,22,27,10,8,1,0,0,1,0,57,0,
d5b6eba1-8a43-4081-8b87-8ed1ea3a4354,1,14,4,6,0,0,0,0,0,20,0,
d5d87a13-1dca-407f-a69a-e1da792712a7,1,1,6,6,1,0,0,0,0,38,0,
d5f8b4d1-5b9b-4429-935f-c0adc5ae94e1,22,3,10,4,0,0,0,1,0,45,0,
d607bca5-afd6-47aa-b266-91e14c40cada,22,27,10,11,0,0,1,0,0,43,0,
d667b6e3-ef2e-4a98-8b7f-01601886d09f,23,1,10,10,1,0,0,1,0,19,0,
d66c86f7-ce41-4843-accc-57557aa1a078,13,,5,5,0,0,0,0,0,49,0,
d67f516d-e9ec-4dfd-8c14-a9f61cda168e,22,28,10,8,1,0,0,1,0,43,0,
d69a7553-b4eb-42c5-9dee-e2e79dfe02f4,22,28,10,10,0,0,0,1,0,34,0,
d6a7a4b6-9f44-44e5-9803-2a7dd56d35f0,13,14,6,6,1,0,1,1,0,18,0,
d6ac9a43-6f70-4bfa-8e6f-2b7ce4b89fba,23,28,2,5,0,0,0,1,0,43,0,
d6ba73c0-109a-4202-bf85-421dd2f6592c,13,1,10,9,0,0,0,1,0,21,0,
d6e5d6dd-18b8-4f29-9e99-abf0aa948db6,19,24,13,13,0,0,0,1,0,40,0,
d6e813ab-14d1-4a2c-9645-c7eef8e6cc55,13,27,6,6,1,0,0,1,1,19,0,
d7028529-ebc4-4217-895c-100e81f9725d,22,27,2,2,0,0,0,1,0,27,0,
d76d3aa3-5ac3-47ef-b8f6-d4c251151dc3,22,27,10,7,0,0,0,1,0,43,0,
d7daf335-6140-4284-bf84-f7bd6c540a3d,22,27,10,10,0,0,0,1,0,31,0,
d7e4fe09-fff4-4970-8bfa-8fb02d40bb3e,23,1,19,25,1,0,1,1,0,26,0,
d7ec39fe-931c-4a20-8e1d-ba5e0495e4b4,22,28,28,16,0,0,0,1,0,34,0,
d84a5ca5-552f-4e94-a76c-7a0d02218627,19,24,1,1,0,0,0,1,0,30,0,
d84c9c0c-006c-42f1-b843-ef98d8c5346e,23,28,8,9,0,0,0,1,0,36,0,
d86b1b84-658b-43f6-bc7d-9e54363e4694,22,27,7,8,0,0,1,0,0,46,0,
d86f36f4-0442-42a9-af08-71a4ad1e49e5,1,14,6,10,0,0,0,1,0,22,0,
