ID,Nacionality,Gender,Target
b0041b80-3a5d-44b8-bfdd-10660812952c,Portuguese,Male,Graduate
b0728b5e-856e-4764-99d8-81bacaff77ea,Portuguese,,Dropout
b080ae10-45e7-4ed4-838c-6d506eb9ad2c,Portuguese,Male,Graduate
b08aaae1-59d2-44bc-af6b-20e994c062d4,Portuguese,Male,Graduate
b09e56b2-7275-47b4-b2cd-4e64bb311a62,Portuguese,Male,Dropout
b0b8e754-c2c6-4d21-a64a-ca6d63120275,Portuguese,Male,Dropout
b10bafa7-3d3f-4a35-9d6a-0aa8b3e3fe86,Portuguese,Male,Dropout
b1452f56-ee56-4420-af35-8a084829df33,Portuguese,Male,Dropout
b18bdfcd-daa6-47ad-9f15-04243c207bf5,,Female,Dropout
b1ba8023-8af6-4f4a-af7c-3e6fc7f7bfac,Portuguese,Female,Enrolled
b1d3dcf3-2bd9-4434-b097-487839672a7e,Portuguese,Female,Graduate
b1d78f82-f803-4dfb-aadb-1a47b685e6ec,Portuguese,Male,Graduate
b1dcb7f0-bcf7-49ee-b2cc-7bcde9e76003,Portuguese,Male,Dropout
b1eae1e5-b50d-4c8b-866b-3dacd411830a,Portuguese,Male,Dropout
b208f882-6d1d-482b-9fbe-4e5bc932503c,Portuguese,Male,Graduate
b252683b-9f49-458f-bc7b-7153e9100b66,Portuguese,Male,Graduate
b2618175-f5c3-4c43-aa69-5cef9d6b0572,Spanish,Male,Enrolled
b28d7ea4-2544-484b-8d74-3ce9d2c66ff8,Portuguese,Male,Dropout
b2c144d9-fd91-45c2-a7f8-01c2c9bc6ede,Portuguese,Male,Dropout
b2f2f3de-caaf-48fd-b552-9af4ea2154a2,Portuguese,Male,Graduate
b308cb68-e385-4d2a-816e-144c43ebe8d5,Portuguese,Male,Dropout
b32f71cc-87f3-4e9b-8aa6-a0fcadde37fc,Portuguese,Male,Dropout
b33b297e-545c-41ff-95b2-d7f087a9c6ef,Portuguese,Male,Dropout
b392ec76-157f-49d8-ba05-2bfc6ee6edf1,Portuguese,Male,Dropout
b3c75408-2cb8-4266-b4aa-c43ebb1c5434,Portuguese,Male,Graduate
b404faf8-7e07-4d86-84c6-024347e428ef,Portuguese,Male,Dropout
b4326be8-db9e-4118-9cc3-13fe4fb81765,Portuguese,Male,Dropout
b4b20de3-89ca-4da2-9951-4ee6b4242120,Portuguese,Male,Graduate
b4e15dcf-c7fd-4643-a8d8-c5dc67ddd2e4,Portuguese,Male,Graduate
b4e175d4-6596-40a3-a20f-2e5284d1eb2a,Portuguese,Male,Dropout
b4f1fc87-3997-4377-9dc3-4d4857a73dbd,Portuguese,Male,Enrolled
b536fbd3-4163-4afd-8dc9-d242c7e733e6,Portuguese,Male,Enrolled
b558bcb7-a76d-4e80-bbe6-f33a1b0df615,Portuguese,Male,Graduate
b56837f6-59a4-46e5-9c5e-b98b17090ebf,Portuguese,Male,Graduate
b57dcfe1-9efc-4313-bffc-49745bed611f,Portuguese,Male,Dropout
b5af58ae-cd7b-4932-a811-15669f3428b5,Portuguese,Male,Dropout
b5b945c8-98dd-4e83-8ca1-f54ea27baf80,Portuguese,Male,Dropout
b5f74344-6700-42ad-83b9-c41c64cfbf0d,Portuguese,Male,Dropout
b5f86d24-843a-44df-87ad-dd248aecbe67,Portuguese,Male,Enrolled
b60b4505-33a6-4a33-9ff2-142fbb11fb74,Portuguese,Male,Dropout
b6261677-84fa-48b0-a6e4-13c6d9bf4d66,Portuguese,Male,Graduate
b62c2556-9d27-4d70-b6cd-5dc8893fe224,Portuguese,Male,Dropout
b64c73a5-38df-436d-bce3-ede86f27652d,Portuguese,Male,Enrolled
b6502478-34b0-4b31-bf06-5a6bceb69951,,Male,Dropout
b6644f53-b5c0-4e41-be8a-3af130bcd227,Portuguese,Male,Graduate
b6780a55-30df-48d6-a550-775c4b34d3e0,Portuguese,Male,Dropout
b6811b43-65e8-4820-a4b6-d357252ca779,Portuguese,Male,Dropout
b701aa32-850a-470a-904d-f4b536bfdf0a,Portuguese,Male,Enrolled
b7107270-bfe6-4f9d-b2db-cf8da0e49772,Portuguese,Male,Dropout
b77e1c59-2242-4192-8b91-d73aa9c700ee,Portuguese,Male,Graduate
b780df6c-8d94-4560-beec-c208bf2e0bdd,Santomean,Male,Enrolled
b7a142fb-6acf-458f-9009-22e8a6b057ce,Portuguese,Male,Dropout
b7a56028-3958-42dc-ad4d-4241af38600b,Portuguese,Male,Graduate
b7b0388f-31f2-49f9-87aa-bfa037bc3c76,Portuguese,Male,Graduate
b7def4c8-1eb0-4353-a08d-7e1df1c90dc1,Portuguese,Male,Enrolled
b7e6ee52-3399-4672-aa40-d4d1593455ee,Portuguese,Male,Dropout
b7ee024f-69ca-4fac-abb9-58619a4d961a,Portuguese,Male,Graduate
b7fb73ad-6b99-47ff-bef6-6a0db06596a3,Portuguese,Male,Dropout
b8087796-8e55-42b1-bbbf-9ccecbfb565f,Portuguese,Male,Dropout
b82352c3-7613-4b92-bb2d-a3a0a499cbe8,Portuguese,Male,Dropout
b87cc6b6-f466-4abc-8a2a-0ea6411c24a3,Portuguese,Male,Dropout
b886a24e-aefb-43b0-b165-044b8fc92d42,Portuguese,Male,Dropout
b888ab25-e6b2-4d8f-922a-d1666f088f5c,Portuguese,Male,Dropout
b8a6ae6e-0891-4570-97a7-119759f69a42,Portuguese,Male,Enrolled
b8c6d9dc-edec-46a1-90c7-bb038282a566,Portuguese,Male,Enrolled
b8e4aff6-bf31-442b-84d9-aab8f8901543,Portuguese,Male,Dropout
b8ebe2c6-cf8a-4665-becc-762b294d0ce7,Portuguese,Male,Dropout
b9261cd4-9db6-45ff-a9e8-8369e0336ad7,Portuguese,Male,Enrolled
b92f1ba7-08df-42ce-bbdd-1965453165f8,Portuguese,Male,Dropout
b93f6e2e-1e81-4893-b2e0-156ebef51d12,Portuguese,Male,Dropout
b94bc95e-d9e8-4dc2-91f7-5d1545d06a5e,Portuguese,Male,Dropout
b98e449e-73d7-426c-a03a-6b7015e53e70,Portuguese,Male,Graduate
b99c9d9b-d50f-4d3d-9e0f-48899ee07187,Portuguese,Male,Dropout
b9e7898e-bbe6-4891-91f9-49e27910a20a,Portuguese,Male,Graduate
ba285b61-84c2-4724-a02b-b0df2f6c1b13,Portuguese,Male,Enrolled
ba36c884-0e87-4561-8e23-582c8ec45a1c,Portuguese,Male,Graduate
bac04167-3243-4486-b69a-7ac9953ebffe,Portuguese,Male,Dropout
bad353fa-1aa9-4238-a458-1de09521aefb,Portuguese,Male,Enrolled
bae0b924-0581-4e5e-9fbb-4b68d6ad5646,Portuguese,Male,Graduate
baef9ae9-4f38-4c07-8527-440c04d39a12,Portuguese,Male,Graduate
bb55c0ec-c37a-4ee6-a06d-2b732a3366c1,Portuguese,Male,Graduate
bb825a20-7cc9-4800-b78a-099a519e69c4,Portuguese,Male,Graduate
bb88a88d-3531-4006-b037-f56c1fb5a6f9,Portuguese,Male,Dropout
bb9dd4a5-db37-4e42-85bd-81709ea3df84,Portuguese,Male,Dropout
bbe345e0-a152-4d79-a5b4-e19af6eb5da3,Portuguese,Male,Dropout
bc08d7c1-2fb3-4a04-8584-04a79e37ea87,Portuguese,Male,Enrolled
bc4cc005-2fb5-43e7-a100-def5069709b2,Portuguese,Male,Graduate
bc82e936-4fa5-44d5-9b4f-98c59e39432c,Portuguese,Male,Enrolled
bccd2388-f4a9-43c4-b577-e7a708b3fb45,Portuguese,Male,Enrolled
bcf5248c-934e-4b00-b622-795e62057787,Portuguese,Male,Dropout
bd417323-0bce-4452-8c1f-4caebf62d5ec,Portuguese,Male,Graduate
bd5c82eb-fff4-4f73-955f-00b8eadfc7c6,Portuguese,Male,Graduate
bd61924f-b2e5-4592-9d75-1fec42b12b00,Portuguese,Male,Graduate
bd9327da-8932-4eb0-b85b-32a4c7515f02,Portuguese,Male,Graduate
bdb8ca38-3e57-4e92-a69d-d55f580af3cc,Portuguese,Female,Graduate
bde5bb33-ab7d-441c-980b-357876c43b90,Mexican,Male,Dropout
be1f4471-85e6-45ad-a511-5ba33107387e,Portuguese,Female,Dropout
be2d518a-2a07-4047-8eb1-1919defa7258,Spanish,Female,Graduate
be3bd63d-8538-427e-886f-17413456b8c5,Portuguese,Female,Graduate
be60d57f-c600-49bd-94e3-2c94d3166ba8,Portuguese,Female,Graduate
be64de5e-ce24-475d-a313-284e8013a48b,Portuguese,Female,Graduate
be703358-6990-44d7-b2d1-379f1586bb0c,Portuguese,Female,Dropout
be8d706a-6a01-4190-8c46-516117c06196,Portuguese,Female,Graduate
bf0652a2-5024-4510-b5a9-e28e2b9954b2,Portuguese,Female,Graduate
bf2437db-7436-4b12-bb93-ec8fcc6b125a,Portuguese,Male,Graduate
bf771bb0-7f7c-4eaa-8ee6-ae945b501eb1,Portuguese,Male,Graduate
bf9a5c45-99a0-40ed-a713-bce19fc8f71e,Portuguese,Male,Graduate
bf9f53bf-7ccd-46af-b3bb-b1c429294f44,Cape Verdean,Female,Dropout
bfa55b65-4009-431a-b355-94e17079775e,Cuban,Female,Enrolled
bfd02bb3-0200-4737-965c-d87c580a3ee0,Portuguese,Female,Graduate
c059765a-19e3-4c71-a711-24632ca0feee,Cape Verdean,Female,Graduate
c0723f69-87c8-40aa-ac80-40463ec74c03,Portuguese,Female,Dropout
c0b906c7-6c7c-4cee-a120-026ccfea0695,Romanian,Male,Enrolled
c0ea7fd2-4224-487d-b9c7-dc2cb32ff4bb,Portuguese,Female,Graduate
c1016ec3-5dc1-4266-96e1-ab96516134ac,Portuguese,Female,Graduate
c109f60d-8de5-468a-b6ff-fd5eb9ab9d85,Portuguese,Female,Graduate
c1250ea3-b257-4e0d-8e13-49d32d0c48ac,Portuguese,Female,Graduate
c12b0312-da75-479b-93f4-0c6d736716b0,Portuguese,Female,Graduate
c132f031-9e55-488d-b24c-f2111e880932,Portuguese,Female,Graduate
c166a59b-7109-4afa-bd97-e2d1c1e18447,Portuguese,Female,Graduate
c168e7d3-1ae6-41cc-a2bf-fd07544dbcfb,Portuguese,Female,Dropout
c1a801ae-528f-4ecd-8beb-ed575125177a,Portuguese,Female,Dropout
c1bdc0ce-172e-4e11-9038-55af4644d933,Portuguese,Female,Graduate
c1d8f976-f028-4bac-82e1-a279b9f7c87a,Portuguese,Female,Dropout
c1e56fa3-73d0-4923-8dc7-a7d2a800daf5,Portuguese,Female,Graduate
c22ac137-0f8f-423a-b513-d07dfcd344f4,Portuguese,Female,Graduate
c25004fe-aae5-4a06-a913-bb285f47c6ac,Portuguese,Female,Graduate
c25fedca-a38a-48b3-bbc2-a22cad9623b4,Portuguese,Female,Graduate
c271d90e-96c1-4300-8535-fd2ea5c43366,Portuguese,Female,Graduate
c2745e50-31eb-47d9-80cf-a53936764618,Portuguese,Female,Graduate
c2943c1e-c6ed-4d3d-bc2d-14e6050c7a01,Portuguese,Female,Enrolled
c299af73-ced8-472a-aa1b-e14f8d1deca1,Portuguese,Female,Graduate
c2a51b57-eb5d-4c9a-b905-59dc74a1d560,Portuguese,Female,Enrolled
c2def93c-e3fd-475e-9410-d38648572267,Brazilian,Female,Enrolled
c2e805c3-2f3a-411c-a7f2-9a7e10eaab01,Portuguese,Female,Graduate
c2f0e6cc-2db6-4779-907a-27b7ee9ee77c,Santomean,Female,Graduate
c2f4ecef-431b-4151-9592-5c305254db41,Portuguese,Female,Graduate
c2f75a3e-10d6-4ec8-9369-fe719fee99ba,Portuguese,Female,Dropout
c30977d3-a5c5-463e-84fb-a6ba084711a1,Portuguese,Female,Dropout
c3319d72-8aa0-4e37-b110-8cc1b7936317,Portuguese,Female,Graduate
c37835ae-8db9-4c07-9cfb-7c0db9e14e20,Portuguese,Female,Dropout
c39f3f68-ca7b-449d-8ee9-d93f6fc62378,Portuguese,Female,Enrolled
c3e0ae31-e73b-401b-8cf7-3fb69ed66498,Portuguese,Female,Graduate
c3e2a62e-1580-4d5c-8eab-b709cb229f16,Portuguese,Female,Graduate
c3e3b4f8-8e31-46c9-aff5-d901ede9cbaa,Portuguese,Female,Graduate
c3f20a07-e4d5-48f7-873d-5552eaefb31a,Portuguese,Male,Graduate
c4248368-160a-4085-a2a5-63a52f5685bd,Portuguese,Male,Dropout
c447bebf-4149-4532-9d78-0ac7e91329e3,Cape Verdean,Female,Graduate
c44956a5-7506-48e9-a903-bf93b01091dd,Portuguese,Female,Enrolled
c45d5a00-d503-403a-ae39-37651a6af8a3,Portuguese,Female,Graduate
c46f318e-bfb2-4f38-b19d-ed580ba24c63,Portuguese,Male,Dropout
c4a92b76-8719-4572-92c3-c9caa2e721b9,Portuguese,Male,Enrolled
c4c2ee23-ebbd-405d-b9b9-392326650bc3,Portuguese,Male,Enrolled
c4ed470c-2e5f-44ae-b3bf-3741ca20746c,Santomean,Female,Graduate
c5088f50-bfb5-48fe-8a85-4122305646b8,Portuguese,Female,Enrolled
c52f03d0-2f9b-407c-a54e-c73dbf02a617,Portuguese,Female,Enrolled
c540d6c3-eb0a-4f7f-b42f-f0cf3a98be28,Portuguese,Female,Dropout
c600513e-10f5-4114-a8a7-d8e62311adb6,Portuguese,Female,Graduate
c60faf9e-d677-4a6c-aefd-b0ccdf2ee200,Portuguese,Female,Graduate
c6262e06-6718-4031-aac7-4f197f8bd795,Portuguese,Female,Dropout
c633ba47-1270-41a3-9507-ee13ff2ffdac,Portuguese,Female,Enrolled
c6496cb5-eaf8-4a9b-a644-a901341833bf,Brazilian,Female,Graduate
c64b3fb5-591e-40f2-a305-99789baa2926,Santomean,Male,Graduate
c6576788-d6f8-4483-b1c4-1854914572ac,Portuguese,Female,Graduate
c65a3003-fcac-42ca-aecc-76ac2ff440ee,Portuguese,Female,Enrolled
c65c4765-a0bb-4d87-9bdd-38b62ae3a38c,Portuguese,Female,Enrolled
c67a760a-cd5b-47de-b2b1-2ceaef023587,Portuguese,Female,Graduate
c68c707b-50e3-496b-bf5b-d534c95cf26d,Portuguese,Female,Graduate
c6de6cd0-aa62-4032-b0bc-f2166b03d5f2,Portuguese,Female,Graduate
c729ad72-1b55-4dfb-adca-8e9b24ae6910,Portuguese,Female,Graduate
c75e6c78-1be6-4513-81ab-deef100edbb6,Portuguese,Female,Graduate
c799a4c4-4517-4d9d-aed4-912a58abedbf,Portuguese,Female,Graduate
c7b03443-8727-4309-9cea-92d81390398a,Portuguese,Female,Graduate
c7b689e5-17ba-4f8f-a34f-a03c8342eda4,Portuguese,Female,Dropout
c8516391-78a2-4422-a1a0-7026afb31199,Portuguese,Female,Dropout
c89a42de-47c0-4429-8983-4a1432374214,Portuguese,Female,Graduate
c98180f4-2c79-4d41-9738-8a877b1c8757,Portuguese,Female,Graduate
c983c594-0576-463d-b652-46aa12e1f98c,Portuguese,Female,Graduate
c9afb5cd-a260-45cf-b8fa-a300504a1915,Portuguese,Female,Dropout
c9ec0141-dd7c-4faa-9a6e-e942d447bf0d,Portuguese,Female,Graduate
c9fbea8e-e9ac-46f5-932f-d7df6248621e,Portuguese,Female,Enrolled
ca37fe80-2554-4061-badb-61b216efbcd4,Portuguese,Female,Graduate
cab95966-4ea9-47cd-b237-2fbc68544d83,Portuguese,Female,Graduate
cacfa088-244f-4f95-b491-9ff4d37276c8,Portuguese,Female,Enrolled
caf02dde-4696-4acb-8276-1cb1ba3b4644,Portuguese,Female,Enrolled
cb0bd59b-eae2-468f-b318-3f4f301cf68b,Portuguese,Female,Dropout
cb2110ba-c279-43ee-84b9-9a1142b91983,Portuguese,Female,Enrolled
cc30bebe-3cbb-4c69-ad5d-33f764a564bd,Portuguese,Female,Dropout
cc405782-a23d-4138-8ce2-091ebfc8076f,Portuguese,Female,Enrolled
cc44991f-902f-4ca6-b135-641a410ecd65,Portuguese,Female,Graduate
cc464997-3e56-466b-ba3b-dad77da6bc1c,Portuguese,Female,Dropout
cc47168d-8631-46f1-a2e2-efc623e78a0c,Portuguese,Female,Enrolled
cc5d4ccf-77d2-4c7c-9fe0-d99acf877d71,Portuguese,Female,Graduate
cc68a2f4-a949-4fac-8985-7e0250bc91e6,Portuguese,Female,Dropout
cc7935ee-a032-464c-a7e5-fe9d8c8542a1,Portuguese,Female,Dropout
cc7bc9bb-26bf-4bf9-ab1a-44fdcd5a1531,Portuguese,Female,Enrolled
cc901f97-d7d3-4697-8522-9289572042ba,Portuguese,Female,Enrolled
ccb66deb-ea11-4d14-bc76-980029b6bc5c,Portuguese,Female,Dropout
ccb72ca0-0f5c-4a2d-864a-7ff0fb7f5c91,Portuguese,Female,Enrolled
cd157af7-5914-4720-a9f9-7ee3bd9b636c,Portuguese,Female,Graduate
cd2997b2-db20-402f-a8a8-681dc8f53306,Portuguese,Female,Dropout
cd40cdfc-e75c-42b9-9de6-7e9c229572ac,Portuguese,Female,Dropout
cd426b62-beb4-4b1d-82c9-e09f7febbfa8,Portuguese,Female,Graduate
cd4b9317-13ab-4253-a1bd-0902218b3a0f,Portuguese,Female,Graduate
cd676ac7-473e-4e00-9605-54c4e3fd9045,Portuguese,Female,Dropout
cd781fe1-9d10-481f-a31d-83fae1d157f9,Portuguese,Female,Graduate
cd7be983-2351-4c17-a98d-08f901df8426,Portuguese,Female,Dropout
cda39d0b-3776-40f6-aee6-84c4a8040037,Portuguese,Female,Graduate
cdc695ec-55b2-493a-940b-bd9e1a52a4f9,Portuguese,Male,Graduate
cdccf904-f048-4727-b0a5-6754dec7f4cd,Brazilian,Female,Graduate
cdf349ae-c460-43df-9938-0b648fa74143,Portuguese,Male,Dropout
cdfb2523-d128-499a-ab59-934ff1c37209,Portuguese,Male,Dropout
ce221346-7cdc-4d6b-92ea-2ae1ad60b984,Portuguese,Male,Dropout
ce387bc6-009c-472f-9502-511bcc63e39d,Portuguese,Female,Dropout
ce88559c-8ba6-4ff4-b7b2-7f6af0b71d7a,Portuguese,Female,Graduate
cecfefdd-11a2-4631-a057-af905060f9d5,Portuguese,Female,Dropout
cf07169c-7557-4dee-bbd8-b21ca31a803f,Portuguese,Female,Graduate
cf0f4d89-b684-4cc7-9651-402b199215fa,Portuguese,Female,Enrolled
cf1fab44-4d23-4509-b74f-fc05f64d6504,Portuguese,Female,Graduate
cf2d3568-29fd-4771-a8bd-1cce67b9012e,Portuguese,Female,Graduate
cf7b8d8c-eceb-4aa6-b33c-1fb58881f9cb,Brazilian,Female,Dropout
cfb26370-f020-4646-8bb5-340e6e2c5326,Cape Verdean,Female,Graduate
cfdd1dfd-51bd-4147-87c2-d7b67d4ad30c,Portuguese,Male,Dropout
d010675c-b9a2-4f53-ad44-ccb5d5b097e9,Portuguese,Male,Graduate
d0474136-729f-4e40-a958-434192d542ff,Portuguese,Male,Enrolled
d0665f63-0566-466c-9f25-acbe7b5d6f27,Portuguese,Male,Enrolled
d07c272a-44e4-4d88-9112-e619695ea92d,Portuguese,Male,Enrolled
d0af1d40-e46d-47e2-93e5-d4181460a55c,Portuguese,Male,Dropout
d0dd2eb1-92f2-4129-838c-565e72de3cf2,Portuguese,Male,Dropout
d11d65e2-ddb0-416c-8621-c014d3cf7fcc,Portuguese,Male,Graduate
d15713e1-cb81-4f58-9f77-c426b9a4e8bd,Portuguese,Male,Graduate
d1610ccc-ed06-47a7-9254-f1a9dcef9146,Portuguese,Male,Enrolled
d170e88c-0236-4ced-8599-ffbf0a21e408,Portuguese,Male,Dropout
d180a2ed-391a-4e35-912a-3de88b41a81d,Portuguese,Male,Dropout
d1bdde22-d3f5-469f-838c-8e0259d85260,Portuguese,Male,Graduate
d1e0f543-9598-4204-91ba-cced7ba78dac,Portuguese,Male,Graduate
d2146206-4a9f-4bba-a80f-70ceb2ece154,Portuguese,Male,Graduate
d22a1113-f804-478f-b9e1-8fea747e8bd9,Portuguese,Male,Dropout
d25310b1-fbac-48b3-91c5-99822b8170d4,Portuguese,Male,Graduate
d26fa012-2367-49d6-9b30-324034126181,Portuguese,Male,Dropout
d2b77813-9e02-4497-a5ce-0c17453f6ab3,Portuguese,Male,Dropout
d2f31bf1-d609-4bde-b0db-3ec72c0432cf,Portuguese,Male,Graduate
d31f0224-1135-4475-8210-4bb358cba848,Portuguese,Male,Dropout
d332ad9c-ccc2-47ac-92a4-0f94ce4cd5af,Portuguese,Male,Enrolled
d352ba66-68e2-46c8-b6ad-d7fee109039a,Portuguese,Male,Dropout
d35ae3f6-e8ed-4637-887f-7bc169ae31a4,Portuguese,Male,Dropout
d3a43fc8-76d3-4eee-b033-cdb2889aad47,Portuguese,Male,Dropout
d3dc4a29-2e12-440e-bd63-fb8b9e6ac1f7,Portuguese,Male,Enrolled
d40a8eb4-f501-4c76-8ca8-9f1dac0339cc,Portuguese,Male,Dropout
d4613b8e-fc51-4449-b887-6e76a668de41,Portuguese,Male,Graduate
d467d722-9d2c-49a9-ace7-415f02f04865,Portuguese,Male,Dropout
d47e21d9-8af2-45ff-b602-9f8e181496fd,Portuguese,Male,Graduate
d4911dea-d35e-458a-abe4-2efe0344fa1c,Portuguese,Male,Graduate
d4b3615d-bcc9-4152-8b42-2a752d585607,Portuguese,Male,Graduate
d4ed1617-0da2-4a88-86c5-e5306d47f630,Portuguese,Male,Enrolled
d50a5e73-3c0a-4449-86b1-0ac25c0df018,Portuguese,Male,Dropout
d511917b-bb78-4ae2-a5f6-ae767d9c9c97,Portuguese,Male,Dropout
d57ab7d2-c95b-4fd3-a155-fe2c2fa5a0a9,Portuguese,Male,Dropout
d58076e5-e280-4717-ac69-50ac27569e6f,Portuguese,Male,Graduate
d5b6eba1-8a43-4081-8b87-8ed1ea3a4354,Portuguese,Male,Dropout
d5d87a13-1dca-407f-a69a-e1da792712a7,Portuguese,Male,Dropout
d5f8b4d1-5b9b-4429-935f-c0adc5ae94e1,Portuguese,Male,Graduate
d607bca5-afd6-47aa-b266-91e14c40cada,Portuguese,Male,Dropout
d667b6e3-ef2e-4a98-8b7f-01601886d09f,Portuguese,Male,Graduate
d66c86f7-ce41-4843-accc-57557aa1a078,Portuguese,Male,Dropout
d67f516d-e9ec-4dfd-8c14-a9f61cda168e,Portuguese,Male,Enrolled
d69a7553-b4eb-42c5-9dee-e2e79dfe02f4,Portuguese,Male,Dropout
d6a7a4b6-9f44-44e5-9803-2a7dd56d35f0,Portuguese,Male,Enrolled
d6ac9a43-6f70-4bfa-8e6f-2b7ce4b89fba,Portuguese,Male,Graduate
d6ba73c0-109a-4202-bf85-421dd2f6592c,Portuguese,Male,Dropout
d6e5d6dd-18b8-4f29-9e99-abf0aa948db6,Portuguese,Male,Enrolled
d6e813ab-14d1-4a2c-9645-c7eef8e6cc55,Portuguese,Male,Graduate
d7028529-ebc4-4217-895c-100e81f9725d,Portuguese,Male,Enrolled
d76d3aa3-5ac3-47ef-b8f6-d4c251151dc3,Portuguese,Male,Dropout
d7daf335-6140-4284-bf84-f7bd6c540a3d,Portuguese,Male,Graduate
d7e4fe09-fff4-4970-8bfa-8fb02d40bb3e,Portuguese,Male,Enrolled
d7ec39fe-931c-4a20-8e1d-ba5e0495e4b4,Portuguese,Male,Graduate
d84a5ca5-552f-4e94-a76c-7a0d02218627,Portuguese,Male,Graduate
d84c9c0c-006c-42f1-b843-ef98d8c5346e,Portuguese,Male,Dropout
d86b1b84-658b-43f6-bc7d-9e54363e4694,Portuguese,Male,Dropout
d86f36f4-0442-42a9-af08-71a4ad1e49e5,Portuguese,Male,Graduate
d8839829-a69b-40ee-844a-5f0820928d0a,Portuguese,Male,Dropout
d89527ec-2402-477a-bf58-7b340f792b35,Portuguese,Male,Enrolled
d8a08406-1696-4ba7-8f00-67a70bbb2fa4,Portuguese,Male,Enrolled
d8aeb75c-4139-42a1-aca6-2d8a4a080ffc,Portuguese,Male,Dropout
d8b2df88-8705-466f-ad9c-871016078691,Portuguese,Male,Enrolled
d8e2d284-8514-423f-827d-e7ef4ad6bd02,Portuguese,Male,Dropout
d8fe315f-513f-4da4-9e9b-9e94928c2533,Portuguese,Male,Dropout
d90c67d1-9c12-4a9c-8188-f209ca2e7190,Portuguese,Male,Graduate
d9253bf8-87e1-4b52-b405-36ec1b24a357,Portuguese,Male,Graduate
d9988b49-0340-4ee7-bff0-328e1851d3bf,Portuguese,Male,Graduate
d9a0a495-9a0f-4ac2-bff8-4699d426902c,Portuguese,Male,Graduate
d9ab34a9-4914-4701-8110-3e004a08f882,Portuguese,Male,Enrolled
d9b433f2-6363-43fd-8cfa-bf7b6b567145,Portuguese,Male,Dropout
d9c11468-f6fa-4dfa-b1e8-5e667594eab7,Portuguese,Male,Enrolled
d9d66c77-496d-4a54-834f-98c796e9f187,Portuguese,Male,Dropout
da0b997c-ae81-4b5c-a04e-dbd5f479005d,Portuguese,Male,Graduate
da2b55fa-88ad-472d-be21-24d0ca2353f7,Portuguese,Male,Dropout
da406a80-1cb0-41c2-8d16-bc037b2934e6,Portuguese,Male,Dropout
da524f71-3f71-402b-9306-74f7cb019f85,Portuguese,Male,Dropout
da71c4b8-afae-41f1-8e3c-697be2b89f74,Portuguese,Male,Dropout
da8deb02-1c04-4302-83e1-968cfb31862e,Portuguese,Male,Enrolled
dae03aec-3d7a-4a28-a122-6743e61882ca,Portuguese,Male,Dropout
db042b69-aeec-4509-ba34-0be25f1c3db0,Portuguese,Male,Graduate
db35cc4b-b2e0-4d41-8d21-05c29c584dc2,Portuguese,Male,Dropout
db35cebb-7502-4a90-97f4-2ed07b08a36a,Portuguese,Female,Graduate
db584e2d-4551-4f30-bbf6-aa6294945c2d,Portuguese,Female,Enrolled
dc17dc8f-9114-44cd-b181-c7977adcb182,Portuguese,Female,Graduate
dc4786e3-d6e1-4062-b0dc-ce8f3f8124d6,Portuguese,Female,Dropout
dc68299a-89ed-4602-a322-8c0b39513ab1,Portuguese,Female,Dropout
dc78debe-5d47-4c24-bf1f-ed643a2649cd,Portuguese,Female,Graduate
dca43aa3-73ec-4732-a08c-6b84fc59c493,Portuguese,Female,Dropout
dd0d42ad-395d-456d-a614-af69210029ba,Portuguese,Female,Graduate
dd402d46-8516-494c-b89d-4d4ea57b135e,Portuguese,Female,Enrolled
ddd71c28-aabd-4ef0-8abd-b658bae5c8ad,Brazilian,Female,Graduate
ddec7879-ab14-4296-8d3d-e1e082ecf2c1,Portuguese,Female,Graduate
de10e864-0b17-4d39-a96f-a136dfee58ad,Portuguese,Female,Graduate
de1719b8-d731-426b-86de-630ed746c6dc,Portuguese,Female,Graduate
de2f1271-b875-41c7-b057-a65fcc48f902,Portuguese,Female,Enrolled
de33a9e9-7d30-44d8-a342-dbc22c1f1963,Portuguese,Female,Enrolled
de5ffd5c-2f96-4535-84f9-bb6ac24e3c02,Portuguese,Female,Dropout
de646d49-5982-4509-9adc-5b8d5f60f587,Portuguese,Female,Graduate
dedd2cef-02bd-4902-94f2-0f417b097644,Portuguese,Female,Enrolled
dee34ea2-8b29-400c-b3a2-39aa674d711f,Portuguese,Female,Graduate
def44fd2-d4c9-4ff4-858b-d82b41445477,Portuguese,Female,Graduate
df1e0c3f-0ab5-4abd-90b4-bc51e6700e46,Portuguese,Female,Enrolled
df2ca30c-0f28-4397-a2d7-c6c0f4e7e30c,Portuguese,Female,Graduate
df3c8346-b6a4-4563-a971-69872e1ca99b,Portuguese,Female,Graduate
df6a625d-9522-4214-a7e7-66a40f77ae69,Portuguese,Female,Graduate
df8dd208-abd2-466a-b12d-e9b543b80663,Portuguese,Female,Enrolled
df9d132f-8ffd-43c6-bd3f-944baa90c748,Portuguese,Female,Enrolled
dfa2b983-af58-4415-8946-d44e4d797a7c,Portuguese,Female,Graduate
dfb472be-333c-4fb9-bf42-8c723aad7d6f,Portuguese,Female,Graduate
dfe33ce6-a8a0-47ef-af6a-d25abf9a44b7,Portuguese,Female,Graduate
e025e772-c1d4-40c9-b699-ac4ccbcb8f56,Portuguese,Female,Dropout
e0811688-7885-4cf6-8e8b-9d9d28fcfc48,Portuguese,Female,Graduate
